label2_id	text
选座取消不了	44
还是没有解决	186
同行的小朋友不好选座位	14
为什么我的身份认证失败	346
订票支付方式用微信可以吗	366
为什么预留的座位被别人抢了	337
我只想取消我选的座位，为什么就取消不了？？？	44
如何添加同行人？	45
飞机延误我需要按正常时间办理值机过安检吗	160
你好，我订了明天的票，但查不到我的航班信息	180
我的为什么不能值机	94
跑买票吗	366
常用联系人怎么删除	193
改签后会更新吗	238
为什么没有显示回程飞机行程	180
可以带雨伞托运吗？	194
同行人选座	157
值过机了，起飞前多久还可以托运行李	160
鸡蛋能带上飞机或者托运吗	194
孕妇可以坐飞机吗？	21
您好，我泰航的行程怎么显示不了。	214
你好！请问在航旅纵横上如何办理选座	35
帮我查看机票	248
今天Gs7886航班取消了吗？	124
可以为四人一起选座吗	154
别人给定的机票怎么查下来没有	180
行李超重怎么收费的	211
预约值机之后怎么操作	35
机票在哪里可以打印出来	223
我不在这个航班上可以给别人预约值机吗	111
你好我想知道我这个航班有免费托运行李吗	19
乘坐飞机需要什么证件	62
自己不出行，为他人选座	161
帮别人值机显示没有行程	158
东方航空 行程单怎么打印	183
怎样更换选座信息？	316
幼儿登机	23
护照可以国内登机吗	62
麻烦问下，预约值机是不是只能选两位同行人？	154
当前客票不支持手机值机	94
同行人与主乘客是同航班但是不同舱位要怎么给公务舱的值机	220
国外的电子客票号不是数字怎么办	48
提前多久能手机值机选座	3
认证的姓名和身份证不一致	346
你好，可以打行程单吗？	183
你好！我想选座位	35
国际机票补开乘机凭证	315
购买机票	366
药品托运	194
机翼是哪一排	2
注销认证需要多久	343
成都航空支持儿童值机吗	14
航班拥挤度是什么	249
为什么不能办理值机	94
国外的里程存储	165
我一次只能办理两个同行人值机吗？	154
从哪里买行李托运	211
改签航班	238
保险公司延误险	269
为什么两年前的行程没有显示	27
前天我用手机值机了两个人，但是只发了一个登机牌到我的邮箱里	154
更改座位	316
贵宾厅	308
在	274
怎么自助网上选座	35
Qq号不存在	84
座位信息在哪看	162
为什么我看不到机票的价格？	248
人工电话是多少	40
电子票号怎么查	298
为什么刚结束的行程没有显示	180
在去哪网购买的机票，可以在机场打印行程单吗	183
南航国际航班能手机值机么	43
多久能彻底注销	250
为什么没有机场泊车优惠	102
这个软件怎么越来越垃圾了，国际航班不显示，国内航班也不显示	214
时间来不及了快速托运	160
南方航空电话	204
没抢到会有行程吗？	180
托运液体	194
孩子证件为什么不能选座？	14
免费托运行李额度是多少？	19
能不能人工认证身份证	243
为什么之前的航程没有在内	27
刚出生的婴儿能乘飞机吗	23
能为别人选座吗	161
如何打印登机牌？	302
不会回信息吗？	186
我以前认证过，但是忘了密码，现在重新认证不了	346
当地时间7月5日s7418纳德姆飞莫斯科没有添加上呢？	180
预定儿童餐	305
用手机办理值机后，还可以办理行李托运吗？	155
查不到票	180
为啥值不了机	94
吸烟区	369
儿童乘机需要带户口本吗	106
我怎么不能手机值机	94
火锅料可以托运吗	194
如何删除其他乘客信息	24
订完票怎么不出订票信息	128
哪里选择同人值机	35
我可以在这里帮别人买票吗	366
可以值机多少次？	77
请问飞机延误了，手机上也值机了，还需要按延误前的准时时间去值机吗	163
怎么买飞机票	366
2周岁以内婴儿登机证件	106
如何查询历史机票的全价	248
换了护照，之后的行程看不到	180
支付参数异常	63
天津航空，西安直飞伦敦，行李限额是多少	197
我在APP取消不了值机	44
我怎样选坐位	35
提前多久关闭值机	160
我要报销	183
为什么查不到手机选座	162
航线图如何查看	64
在线值机无法办理	94
不能提前选座吗	236
无免费托运额的机票，托运要多少钱一公斤	211
可以帮别人查看飞机票吗	109
从哪里选坐位	35
电子登机牌在哪	70
你好，荔波机场不支持电子登机牌，那机场有值机柜台可打印登机牌吗？	49
发票怎么申请	183
请问认证不通过是什么原因	346
：换新护照信息怎么处理？	334
接机，自动取消为何不退款	97
想要改签可以吗	238
我未来的行程没有显示	176
取消未成年人值机座位。	10
托运行李有大小限制吗	19
航旅纵横卖机票吗？	366
开具延误证明	292
旅游团队票可以选座吗？谢谢	120
为他人选座	161
航班保护中	251
为什么不能选择安全出口位置	114
快速选座功能在哪	35
你好 怎么选座	35
在线值机时间	3
吸烟区在哪儿	369
联程换飞机吗	229
登机时间提示错误，导致我没有登机。如何处理	179
28寸的行李箱可以托运吗	19
没有NFC功能验证不了身份证怎么办	65
常用联系人页	312
不能取消值机怎么办	44
如何查看行程单	273
中医药液可以托运吗	194
常客卡在哪	359
办理贵宾卡	307
陶笛可以带上飞机吗	127
预约值机什么时候能成功	143
明天的航班，今天值机选座紧急出口为什么选不了	114
用航旅纵横拍的飞行照片在哪里找呀？	152
订接机服务，订单有误，用户取消订单为什么不退费？	97
想知道以前的行程 但是手机号换了	285
办理两个人的值机只有一个登机牌吗	126
可以帮朋友出电子登机牌吗？	126
为何儿童不能选座	14
改签后同行人添加不了了	268
随行儿童如何一起办理登机牌	286
卷发棒可以随行李托运吗	194
航班取消，改签需要取消值机	10
军人证件怎么添加	243
请问选座位同行最多能选几个？	154
CA8203航旅纵横上选的29C，但实际拿到的是29B	330
如何报销行程单	183
春秋航空是不可以选座么	350
Cz8122为什么不能办值机	43
电子登机牌怎么登机	302
选座位页面找不到，工具箱页面在哪里	35
路线图如何添加国际航班	180
可以托运防晒喷雾吗？	194
已办理值机，现需退票，无法到柜台办理，如何处理？	238
衮	186
孕妇乘机规定	21
页面哪里自助选座位	35
值机座位是否保留	35
怎么查航班起飞的航站楼	207
我需要重新预定座位	236
怎么能再次注册	243
儿童票不能提前手机值机是吧？	14
app值机了还要打印登机牌么	118
怎么在次办理儿童值机	14
安检托运程序	61
怎么添加同行人手机值机	45
我怎么帮朋友升舱	221
不是，要添加行程，查看航班状态，为什么添加不了。	284
我想帮我妈妈值机	161
我需要客服电话	40
我想提前托运可以嘛	160
怎么给同乘的儿童选座	14
怎么用微信认证	243
这种情况怎么取消值机	10
我要开发票	183
座位是在你们app上定的，航空公司需要联系你们，更改的	316
牛肉和盐可以托运吗？	194
未带身份证	164
如何添加其他人身份	8
航班起飞前多久就不能用手机值机了	3
东航国际航班儿童值机	14
我联系我的客服没人回答我卜	40
我的航班为什么取消了	329
只带出生证明可以吗	106
没有人工客服吗	40
你好！有电子登机牌了还可以打印纸质登记牌吗	118
有电话客服吗？	40
我在智行上帮四位朋友买了四张机票～为什么不能先预约座位呢～	154
我的电子发票开错了，需要重新开怎么弄？	183
咸阳机场+临时身份证办理	164
为为什么实名认证后没显示明天的行程？	180
不能帮他人值机	94
为什么境外飞行看不到	214
已经值机的机票能退吗	238
怎么申请有氧仓	90
为什么我选不了，提示还未值机	94
飞行次数不对啊	165
如何添加更改常旅客	333
儿童登机	23
可以订机票吗	366
怎么看帮别人预约值机的内容	81
我选了座位了，没看到什么时候值机	3
行李箱托运费多少钱	211
选座位在哪儿？	35
可以骂人吗😓	186
飞机延误 退票	238
账号忘记	239
我怎么不能选座	94
我为什么不能身份认证	346
请问，山东航空我在航旅纵横手机值机后还需要到机场办理值机吗？可以直接登机吗？	95
你好，什么时间可以值机	160
我的钱包在哪里可以找到	255
可以向你查询电子客票号吗？	298
如何通过身份证查询航班信息？	200
投诉 在贵平台预定了接送机服务 但是无法开具发票	254
还是不行啊	186
购买餐食	184
不支持购票？	366
国外航班没有显示	214
我六月二十号西藏航空希望办理值机，怎么办不了	350
我的航班什么时间开放选座	3
取消值机还可以选座位么	77
行程单上为什么有样例	183
你好，我名字变更了信息显示不出来	271
找不到 常用联系人 页	312
你好什么时候给我选的值机呀	160
手机选座在哪	35
我要值机	35
飞行计划在哪看	11
行程单电子版	183
机票行程单打印	183
婴儿坐飞机需要什么证件	106
我想问，刚刚兑换的口令，为什么过期或不存在	226
忘记就账号了，认证不了怎么办？	346
时间赶不上托运怎么办	159
新护照不需上传照片吗？	243
手机值机后，能在机场换到纸质登机牌吗	95
只要下载pro版就可以最早看到2011年的行程了吗	27
如何变更座位	316
为什么你们显示我退票了	341
为什么手机不能值机？	94
mu786不能办值机	94
我看到呼市到广州航班上有正餐，我想预订素餐，怎么订？	257
你们客服电话是多少呢？	40
儿童如何值机	14
请问14号下午14.55的郑州到乌鲁木齐的JD5383首都航空行车可托运是多少公斤？	197
选座时，带锁的，是没法选的吗？是需要付费才能选吗	323
航班不支持手机值机	94
如何办理值机？	35
你好，我要值机的时候要连朋友的一起值机怎么办理	157
已值机还可以改座位吗	316
选座什么时候正式开放	3
验证码超次	261
最晚什么时候到机场	160
zh8562请帮我取消值机	10
证件上名字写错了	271
微信号是什么	89
为什么孩子值不了机啊	94
行程单原件	183
你好，办理值机显示非我本人值机，不可办理	146
如何查询我航班已经约定成功？	278
常用联系人在哪个界面	312
添加认证输入身份证号为什么总显示格式错误	245
登机牌可以补打吗？	202
国际航班查不到吗？	214
航旅纵横Pro无法下载	166
值机管理中为何找不到值机记录	162
可以帮他人值机吗	161
如何与儿童一起办理值机？	14
为什么我的app不能值机.别人的app却可以操作	94
接机发票	254
去哪里值机	35
如何帮我的宝宝值机	14
报销机票怎么打印	183
托运收费吗	19
烟和酒能托运吗	194
为什么有我没订票的行程	39
乘机凭证	5
值机只能帮同行两个人值机吗	154
找不到座位界面	162
客票暂不支持手机值机，要往柜台办理，这是为什么	94
这个不可以直接订票吗？只能查询航班票数？	366
电子行程单能发到邮箱嘛？	273
海航的行李限制是多少公斤？	197
怎么预选座位？	236
我要认证	243
东西忘了拿，在飞机上	34
我们同行人为什么值机不显示电子凳机牌	126
天气	336
我的账户绑定错了，可以修改吗？	334
你好，我们是川航，刚刚给孩子办理了手机值机，孩子的登机牌是不是只能到柜台去打印，不能用自助机器打印啊？	286
申请取消6月17深圳到上海的厦航值机	10
选完座可以改吗	316
我想升舱	221
值机能不能大人和小朋友选择在一起？	14
为什么显示我未乘坐	324
最早可以查到多久的航班	200
航班自己取消了行程，我怎么办	238
最早可以查到多早的行程	200
手机值机需要打登机牌吗？	118
什么东西能托运	69
怎么下载电子行程单	273
如何查看值机信息	162
更改证件号	334
怎么查看全部行程	200
为什么不能手机选座了？	94
乌鲁木齐到阿拉山的飞机有没有 具体的时间有没有	329
选定的座位取消之后还能再选择吗	77
深圳航空班机可以手机在线为儿童办理值机吗？	14
我怎么用身份证查询机票	109
托运的肝素针剂，医生处方在办理托运时出示吗	194
添加不了第三位同行旅客	154
加了QQ ，没有人验证？？	84
航班免费托运行李多少斤	19
靠窗的飞机昨座位怎么选	2
一个大人一个儿童怎么值机	14
有一张不能值机	94
名字错了 怎么办	271
小孩怎样与大人一起值机？	14
我以前的行程为什么不显示	27
哥哥可以带12岁以下儿童坐飞机吗	106
我的行程单如何获取	183
你好，通行5人，如何同时选座	154
天河机场+临时身份证办理	164
预约选座问题	236
我想问一下，我定的航班，突然取消了	238
网上选座最多同行人是几个？	154
是证件认证里的名字拼写错误	271
您好，请问显示可以值机，但是点进去页面选择完座位之后显示选座未开放是为什么？	3
为什么国外的航空没有记录	214
常旅客怎么申请	129
我的航班取消，重新补班，如何选座位	316
儿童带什么取栗	106
脑残	186
已经网上值机还可以取消吗	10
人工客服电话是多少	40
坐国际航班，扫地机器人可以托运吗？	194
我可以为家人办值机登记？查询家人的电子客票号吧	161
我的身份证被其他账户认领	13
第一次乘飞机的流程是……	61
座位信息在哪	162
可以托运液体防晒霜之类的吗	194
取消值机什么意思	10
怎么添加不了同行人	268
怎么添加行程	180
怎么通过sfz查航班	200
查订单	200
泰航怎么办理值机	35
临时身份证怎么办	164
改手机号收不到验证码	261
为什么座位会被锁定了	323
怎么办理报销凭证	183
办理完行李托运之后可以用电子登机牌登机吗	156
你好，机票改签你们的信息不更新吗？	75
关闭值机服务，怎么取消值机	10
你好！请问7月16日海航7304航班什么时间才开放选座，目前我看到的信息是“航班保护中”。谢谢！	251
托运行李一个行李箱加一床棉被是不是免费	19
洗发水可不可托运	194
支持电子登机牌的城市	49
我需要人工服务	40
值机没有座位	94
没有身份证可以乘机吗	164
如何用身份证号查询机票	109
国际航班如何查询	200
请问有没有提供晚餐？	184
购买机票可以开发票吗？	183
我为什么不能预约值机	148
你好哦 我想换一个位置	316
我现在为什么不能值机？	94
怎么定票	366
如何查询我买到的机票	200
取消的办理值机手续。	10
你好，问一个问题。我儿子的下周一个航班加拿大航空的从上海到蒙特利尔直航，加航官网显示是7月23日上海浦东16：50起飞，但在他本人的航旅纵横上显示是7月22日16：50。请问为什么是22号	179
替别人值机	161
儿童怎么办理值机	14
我想买张6月21日深圳到南京的票	366
拥挤度是什么	249
我添加行程的时候显示已存在，但是没法值机	73
您好，如何取消值机	10
阿胶糕可以托运吗	194
报销发票在哪开	183
开不了发票啊	183
25排靠窗吗	2
西藏航空不能手机值机吗	350
为什么我之前定好的座位被换了啊！！！	330
飞机发票	183
我要补行程单	183
7月14日乘SC8065，为什么查不到行程？外方统一订票。	180
新加坡过境签	108
查询机票次数超过限次	231
如何打开飞行模式	66
啥时值机	160
可以几件托运行李	19
春秋的为什么没有显示	252
一次性刮胡刀可以不用托运吗	194
怎么网上值机	35
app不能顯示我的行程	180
儿童坐飞机需要户口本吗？	106
已经手动添加但还是无法显示	153
这几天为何不能显示未来机票行程	180
请问6/5的航班什么时候可以网上办理值机	3
通过你们约的接机和送机的发票怎么开	254
航空公司电话	204
方便，有电话联系一下吗？	40
怎么累计里程	165
军用迷彩背囊能随身携带上飞机吗？	127
不是直达的航班为什么查不到	180
我要预约儿童餐，素餐怎么做？	305
如何添加国际行程	214
东方航空航班可以在航旅纵横上值机吗	142
没什么不能选座	94
能帮我看一下我在线选座是否成功了吗	162
能添加其他人的行程吗	109
儿童如何跟随成人值机	14
选座橘色黄色	323
国泰航空行李托运超重多少钱一斤	211
客票号中有字母怎么不对？	288
换了手机号	285
能添加别人的行程值机吗	161
限制消费人员可以购买机票吗	366
怎么开发票	183
你好 我的同事 束志明32030319620226001X 无法注册 好像不识别身份证号码 怎么办？请解决问题	346
我2014年前的行程提取不出来	27
非本人行程不能值机？什么意思？	146
普通人能托运蜂蜜吗	194
国际托运行李重量？	19
机舱安全出口在什么位置	2
值机失败，请稍后在试	94
为什么只能添加2个同行人	154
买的广州到成都，现想改深圳到成都？怎么办	238
婴儿要不要选票	14
取消值机不能取消	44
我要选座位	35
值机是什么意思	325
注销后重新再申请应该不会有以前的账号信息了吧	250
你好，请问为什么无法上传行程单	183
改名	271
有些国际航班没显示	214
机票搜索	248
请修改认证的姓名	271
网上直接座位被改了	330
你好，怎样取消值机	10
几年的旅行信息都没有了	214
我没有定今天的航班 怎么莫名其妙的有今天的航班呢	39
如何添加港澳通行证	243
机票查询	248
亚行怎么导入行程	180
怎样手机选座	35
账号注销	250
台湾通行证认证失败	346
大龄老人如何买机票	366
行李额购买票号是啥？	211
你好 在航旅纵横值机的航班，但无法取消值机了	44
跟团飞机可以选座吗	35
怎样兑换里程	208
添加了客票信息，说添加行程失败，是怎么回事呢？	284
孕妇服务	21
请问这个APP中如何预先选座位？	236
同行人只能有3个吗	154
飞机延误了怎么办	124
为什么添加身份证号上面显示证件格式不对	245
怎么绑定凤凰知音	92
你好 证件无法认证	346
手机值机了没收到短信	296
身份证丢了，乘飞机怎么办	164
直机禁止携带的行李	69
HU7869有没有餐饮	184
国内航班一般提早多久到	160
怎么看港澳行程	200
怎样才能为多个同行人员值机	157
我想问问，我能提供别人名字和身份证号码，能查他的购票记录吗？	109
手机值机无法取消	44
您好 怎么改签	238
我想选择紧急出口的位置可以吗	2
预约值机不成功	148
如何帮别人查询航班行程	109
麻烦帮我取消座位预留信息！	337
在手机上值机了，到机场就不用取票了吗？	95
怎么才能避开机翼	2
你好，由于飞机延误，我需要退票，请帮我处理。	238
带婴儿选座有没有优待	14
发票怎么开？	183
海南航空人工客服电话	40
机翼旁边靠窗的位置有哪些	2
帮他人取消值机	132
6月20日济南到泉州厦航飞机，电子发票如何获取	183
怎么为儿童手机值机	14
小孩无法添加为同行人怎么办？	14
我现在要退票推不掉，是携程网订的，在航宇纵横上手机值机的	238
未查到出行行程单	273
没看到预约选座？	236
请问平台上购机票是说没有行李免费托运额的，是不是就不能免费托运行李	211
KN2927是否延误	329
人工服务没有嘛	40
请问这个航班有免费行李托运吗？	19
请问如何用户照查询他人给定的机票	109
我买了2019年7月12日21时35分的机票，为什么到现在还不能用手机办理值机？	3
怎么添加常出行人吗	368
好谢谢	340
什么不能带上机	69
如何预约座位？	236
国际航班为他人值机	161
到南京禄口机场是T2还是T1	207
可以免费托运多少重	19
我怎么不能手机选座	94
SC8050航班什么时候可以网上办理值机	3
我可以为别人选座吗	161
我订的票是商务舱，为什么只能选头等舱的座位？	331
乘坐飞机禁止携带哪些物品？	69
Pro版在哪里下载	166
1在哪个页面找？首页只有手机值机而没有手机选座。	35
你好！为什么我值机时上面显示非本人不能值机	94
你好，充电宝必须托运吗	194
办理他人值机取消	132
迪拜飞国内能否查询是否购票成功	278
2岁儿童坐飞机需要什么证件	106
买了飞机票怎么没显示了	180
取消值机后还可以从新值机吗	77
改签同一航空公司没有航班怎么办	238
我想问一下，如果我想带宠物狗去外地坐飞机，需要准备什么相关证件呢	127
已认证的身份证号码填写错误如何删除	20
没有免费行李额是什么意思	211
暂不支持手机值机，是啥意思？是时间没到还是不允许手机值机？	94
为什么不能帮别人选坐	94
为什么我预选的座位会调整	277
如果别人给我订票，我手机完成值机后，别人还能不能退票	238
在哪买往返机票？	313
MU2065行李托运限重	197
怎么样订机票？？	366
以乘坐航班为什么显示还是未使用？	324
怎么给机票选座	35
从国外回来乘坐国内的航班，值机的时候证件用身份证还是护照？	62
你还，买飞机票时已经预定了座位，那在航旅纵横上就不用在选座位了吗	143
最早提前多久订机票	366
行程提取仅支持本人添加行程	180
我登记的名字跟你们出机票的名字不符	281
儿童如何办理值机	14
2010年的形程怎么查询	27
无法沟通	186
婴儿乘机规定	23
你好我想帮别人选座可以么	161
国际机票能验真伪吗	219
我是pro 版 为什么14年行程没有	7
怎么获取行程单？	183
你好！我预约值机为啥只能选3个人的座位，我有4个同行人，怎么预约值机？	154
亲 我新添加的航线经常没有在航线图上显示	177
小孩可以办理值机吗	14
还是不能给同行人值机	94
订不了票！	366
你好 我在办理值机过程中 提示同行的一名儿童与我们不同航班 我们六个人订的都是同一航班	14
南方航空的电话是多少	204
预约值机，需要多久位置能确定	160
电子登机牌怎样获得？	70
为什么有的航班不可以提前预约选座	148
你好一般什么时间可以预约值机	236
飞机上哪些东西不能带	69
用航旅纵横APP给自己和家人选座值机，生成了一个二维码（登机牌），我们还需要换纸质登机牌吗？这样一个二维码，可以让我们同时过安检和登机嘛？我们不需要办理托运。	118
值机怎么不能选同行人？	94
接机的发票为什么一直没有发给我？	320
我明天回国的机票怎么看不到	180
我没有开保护	251
如何添加其他乘客	45
请问怎么知道自己的航站楼	17
我要注册，怎么操作	243
起飞前多久停止值机	160
好的谢谢了	340
如何查询别人的航班	109
机舱安全出口一般在多少号	2
手机值机我收不到手机号验证码	261
cz8371明天起飞，我没找到可以选座	43
儿童自行座飞机✈️怎么买票呢	366
申请加群一天了，没反应。	84
SC航班什么时候可以选座位	3
可以帮助同行的人办理值机吗	157
我已完成6月4号的，为什么还是不能预约9号的值机？	148
软件可以选应急们通道的座位吗？我怎么无法选择	94
请问在哪里选我想要的座位呢	35
预约座位可以值机吗？	236
航旅纵横能购买机票吗	366
天津机场值机可以吗	35
经济舱有餐饮服务嘛	184
是到柜台上办理机票吗？	223
退机票	238
如果座位被锁定，应该提前告知，怎么还能让预选。	323
怎么样看座位	162
为什么有的历史航班没有显示	180
怎么提前预约座位	236
一直认证不了	346
今天孩子生日，坐飞机有惊喜吗	23
为什么我好多的行程都没有	180
发票的单号哪里看的到	183
已值机如何取消选座	10
怎么看实时航班	329
为什么我自己选择不了值机？	94
被限制了是什么意思	170
天津航空公司服务热线是多少	204
如何用身份证查看航班信息	109
自购刀具可以托运吗？	194
认证护照需要几天	343
没有办法取消值机	44
为什么出国的航班查询不到？	214
我的姓名进行过变更，如果重新进行认证	271
无法给同行人办理值机	94
什么联程机票	229
为啥明明有很多空位置，我不能选	114
这软件不能绑身份证跟我之前买的机票姓名有关？	346
如何为孩子办值机	14
春秋航空添加不上	252
去哪托运行李	159
如何查询我的电子凭证	70
我怎么取消同行人的值机	132
手机不显示已定航班信息	180
请问，可以帮我查一下我🈶机票记录吗	200
澳洲手机号无法收到注册验证码	261
我要办理值机，现在怎么办不了值机	94
你好我的行程无法取消值机	44
台湾的航班也可以在这里值机吧？	142
为什么我选完座  告诉我被占用 给我调到别的座位？	330
带婴儿能手机选座吗	14
怎么帮朋友值机	157
2015年前的行程	27
拥挤率是什么	249
为什么我的座位被更改	330
我的账号显示重复认证，我已经提交新的信息到你们指定邮箱	367
取消天津至乌兰浩特值机。	10
需要餐食怎么预定	184
为啥有的座位锁着	323
国外的出行记录没有	214
我买的明天的机票	366
如何为儿童值机	14
28月小孩子无法手机网上预约值机！怎么处理	14
我值机不了，为什么	94
使用过的航程还可以添加么	180
怎样查看已经兑换的口令	226
定了机票以后多久可以查到行程	200
彩妆可以带上飞机吗	127
为什么这次航班信息没提醒	180
你好， Ruhr 看到 一七年以前的飞行	27
航旅纵横离线模式怎么开	66
托运行李超限可以和同行人一起算吗	19
什么时候确定值机	160
你好 怎么取消值机	10
我要取消证件认证	138
可以买行李额吗	211
婴儿坐飞机需要注意事项	23
取消座位	10
国际航班能不能手机值机	142
同行选座可以选几人？	154
你好，值机值不了，页面刷不出来	94
你好。	274
飞机晚点提前多久通知	124
你好，我昨天去柬埔寨的航班为什么没有显示	214
你好，化妆品水乳液超过100ml 是需要托运么	194
国际航班酒水携带要求	69
取消某次航班值机会影响去机场柜台办理该次航班值机吗	339
国际航班可以显示吗	214
能查到我的行程么	329
婴儿如何购票	23
你好，为什么证件号码一致，但是行程显示不出来	180
查不到航班	180
怎么开启飞行模式	66
为什么不显示我的行程在航线图里	177
你们的服务超级烂 没人回复也就算了 并且给一个永远加不进去的QQ群	84
我朋友帮我买的机票该怎么查询	200
为什么孩子的身份证值机值不了？	14
我已经买了机票了，怎么查行程单	273
你们再不改善那些低端小问题 客户都跑了哟	186
飞机上可以用手机听歌吗？	189
什么叫open票啊	300
行程已经添加成功	180
晕	186
我的机票定了吗	366
多次值机失败，可以协助吗	35
为什么我给别人值机不了	94
怎么帮同行孩子值机	14
这软件有订票功能吗？	366
我今天只是修改了手机号码	285
我取消今天下午出发重庆到天津的值机业务取消不了	44
常用联系人在哪？	312
vip休息室	308
我九日下午乘国际航班  我没买头等座  有幸成为贵宾的  想知道  谢谢	307
删除原有用户证件认证	20
网上值机后如何登机	61
怎么和同程人一起选座	157
托运行李最迟需提前多久	160
笔记本电脑能托运吗？	194
客服人工电话是多少	40
怎么才知道开始选择座位了？	3
没有客服电话	40
怎么在手机上办理值机？	35
有预留座位是否需要重新选座	337
你好，怎么查看飞机时速和高度	322
OPEN票怎么办理	300
怎么提别人选座，自己不乘机	161
我想选前排座椅，请问什么时候能值机？	160
可以用手机选座位吗	35
乘机证件有什么	62
儿童用身份证乘机	106
航班延误，如何取消值机	10
我需要注销	250
有电子登机牌还需要办理纸质登机牌吗	118
如何删除自己的证件	20
我的机票信息都没显示，怎么操作啊？	180
携带刚出生37的宝宝该如何值机	14
访问次数超过限制	244
手机值机为什么所有座位都不可选？	323
如何预订座位？不是值机	236
自动值机之后怎么取票？	223
我个人原定的机票取消了，但是我在你们app上帮其他同行人预定的座位，现在我看不到信息了，怎么办？	180
我为什么不能值机？	94
你看吗？	186
身份证可以查定的机票价格吗？	248
人工客服电话多少？	40
为什么我的所有认证都失败了	346
你好，请问别人在他下载的旅航纵横上帮我订过机票，他有我的身份证号码和名字，那在他的旅航纵横上是不是就可以查到我今后的行程记录呢？	109
再哪里选座	35
乘机证件都有哪些	62
手机选座取消不了了，影响改签	44
我的怎么选不好座	94
老是值机失败	94
蚊香液可以托运吗	194
香港回乡证怎么添加常用联系人	368
9991956203992如何打印行程单	183
飞机上有无线网么	290
如何上传身份证认证	243
航班延误赔偿	269
为什么我不能给同乘人预约值机？	148
南方航空行李限额	197
我新换了护照，总是添加不了，说我的英文名字与中文名字不符，如何解决	271
印尼鹰航的行程为什么导入不进去	180
如何申请有氧仓？	90
我的里程在哪存储呢	165
我要改签机票	238
我的机票信息怎么显示不出来呀，	180
我的行程添加成功了，为什么没有显示	180
输入身份证查航班可吗	109
改签查询	238
补打登机牌	202
需要托运行李，就不能提前选座吗？	155
电子客票号在哪？？	298
这个软件能做什么	274
购买机票后多长时间可以查询到	366
我需要联系人工客服	40
可以手机选座了吗？	35
常用联系人在哪里修改	55
认证的护照姓和名写反了怎么改	271
你好， 为什么我看不到我飞韩国的行程呢？	214
你好我16号晚上出行北京，现在没有显示待出行信息	180
帮朋友选座位后可以出电子登机牌吗	126
同样航班，我朋友已经值机好了	157
如何为家人值机	157
物品遗失在飞机上	34
第一次做飞机因该怎么办	61
修改常用旅客信息	55
电子值机以后最晚几点可以过安检	160
在哪查询机票订好没有	278
选座时说我不是本人	146
保存保存同行人	45
费用报销	183
我现在上不了航旅纵横提示说：该证件己被其他帐号认证	13
增加行程单	183
机票报销行程单怎么邮寄？或者机场打印？	183
可以提前多久打印登机牌	160
为什么12年的查不到。	27
取消航班	238
怎么托运	159
已添加同行人 但值机不了	268
身份证有字母	224
托运行李价格多少	211
怎么订机票？	366
免费拖运行李的重量是多少？	19
怎么在app上买票	366
我最近购买了两趟飞机票，但只显示一趟可选座，后面的那趟如何选座？	366
ps288飞行了6个多小时，行程怎么才2000公里？	165
我在2010年9月份乘机从厦门飞往郑州，为何行程上没有显示？	27
为什么预约成功的座位，会被无缘无故的调换?！	330
如何为同行人办理选座	157
飞机可以带夹板吗	127
为什么一直显示非本人行程，不可值机呢	146
2012年的航班	27
行李转盘号查询	172
携带0-2岁婴儿如何值机	14
怎么办临时身份证	164
为什么手机选不了座	94
行程单没有怎么回事？	183
没订过的航班出现在航旅上了	39
液体托运	194
有余票为什么订不了	366
行李都能带什么	69
你还是没解决	186
客服电话号码是多少	40
为什么不解决取消座位的问题	10
你好，国际航班，手机选座不可以添加同行人吗	268
6月10日GT1096什么时候可以值机	160
如果预约wifi	139
能用身份证查询机票？	109
我要订票	366
如何帮朋友买票	366
怎么改常用乘客信息？	55
儿童网上值机	14
我只希望取消选座	10
国际航班饮料可以托运吗	194
错误代码3121	234
那如果我想网上值机呢？	35
为什么我的航旅纵横手机选座只能提早2天，而我朋友的航旅纵横可以提早好多天选座？而且猜一猜点不进去，只出现上一行程结算情况？	47
小孩在手机上能办值机吗	14
衣服能不能带上飞机	127
我们赶不上飞机，可以改签吗	238
如何购买票	366
电磁炉可以托运嘛	194
婴儿值机	14
春秋航空的行程找不到	252
你死了	186
是否补打行程单	183
可以重新分开开发票吗	183
我填写的信息都对的，在保存时候，显示提示我非本人行程，不可值机	161
托运行李额	19
照片在哪	152
为什么明天起飞了还是选不了座，说没有航班信息	3
我的行程只有2018年的，其他的哪里去了？	180
为什么我收到，济南到丽江的航班订票信息？	39
请问哪里可以选座	35
请问怎么买往返机票？	313
液体物品托运上限	194
no	186
HU7605航班行李限额	197
厦门T3航站楼怎么坐摆渡车到18检票口	17
这些位置是不是机翼旁	2
如何把航旅纵横APP推荐给朋友啊？?	181
为何无法值机，川航	94
行程单怎么打	183
请问从胡志明市到广州白云机场，托运一件行李不超5KG需要出拖运费吗？	19
升舱发票	185
提前多久可以值机	160
我要取消给别的值机，提示在工具箱操作，怎么找不到工具箱	35
延误险怎么赔付	269
全价机票怎么看	248
3人不能预约值机	154
天津航空公司的客服电话多少	204
请问，国际航班提前多长时间可以手机选座直机	3
2011年前的行程没有？	27
手机值机几号可以？	3
笔记本电脑可以托运吗？	194
你好，怎么选座位？	35
忘记密码，手机又更换了  怎么办	239
