label	text
带物品登机	上机对充电宝有何要求
其他	杨 018-2358865806
行李限额	行李箱限额
其他	如何更改电子邮箱
其他	PRO版费用多久
遗失物品	丢了东西
其他	客服群 怎么把我踢出去啦
其他	护照
其他	可以找你帮一个忙吗？
其他	原帐号未注销，但已停机，怎么注销
其他	飞行情况
其他	只有户口簿可以吗
带物品登机	奶粉可以带吗
带物品登机	坐飞机可以带多少毫升洗发水？
其他	厦门航空
其他	能查询我老婆的登机纪录吗
其他	请人工帮取消
其他	哈尔滨机场国航值机柜台位置
其他	我去意大利的
带物品登机	香烟只能带两条吗
其他	没有修改
其他	手机选座
其他	有互动的微信号嘛
其他	是我本人值机，却显示这页面，什么意思？
其他	Fdsfsdfas
其他	哈
其他	石家庄到沈阳
其他	17702937676
其他	动车和飞机行程同时显示
其他	能给几个人选
其他	化妆品可上机吗？
闲聊	你会什么
其他	报账
带物品登机	化妆品可以带吗
其他	我朋友定的票，你能看见票价是多少
带物品登机	能带50ml以内的液体吗
其他	南方航空行李托运
遗失物品	托运，行李被打开，丢了东西。
其他	我想问一下
其他	常客卡怎么弄
其他	这样不好吧！同行人不能选到一起，不方便。难道你们还要限制乘机人数吗？
其他	出入境
带物品登机	你好，乘飞机允许带白酒吗？
其他	没有其它方式吗
其他	请回答，谢谢
其他	你们联系方式
其他	带婴儿
其他	什么意思
其他	接送机无订单
其他	群
行李限额	多大尺寸的行李箱可以带上飞机
行李限额	请问每人行李限额
其他	电子票号
其他	纵横为何没有春秋航空
其他	CZ 3250到达广州是广州南 还是北
其他	有没有退单
其他	2009年
其他	如何办理积分卡
带物品登机	从柏林飞北京可以随身带玻璃杯子吗
其他	有什么办法可以解决？
其他	网上约好值机选好位子，航空公司会给你信息吗？
行李限额	可以带大书包吗
其他	你好，买票之后，又想带小孩出行该怎么办
其他	出境航班
其他	总说我电话不对
带物品登机	小米充电宝可以带上飞机吗
其他	精转的飞机怎么没显示
其他	我的历史记录不完整
其他	春秋航空机票如何绑定
其他	里程卡
其他	爱心服务订单哪里查看
其他	食品
其他	95350 GT
其他	有用的不知道，没用的知道也没用。
其他	英文名怎么查
行李限额	登记行李箱是多少寸
其他	如何推荐给朋友
其他	通航机票是什么？
其他	我的常客卡点开之后显示错误
其他	航班记录
带物品登机	托运液体有没有什么限制
其他	经停
其他	我的身份信息是以前的号码
带物品登机	有汁的菜可以带嘛
其他	手机上选座
其他	怎么提供照片？在哪里提供？
其他	名字打错了一个字怎么办
带物品登机	水果店可以携带吗
其他	短信
其他	10001
其他	察寻
其他	哈尔滨机场流量
其他	四川航空值机
其他	充电宝规格
其他	你好，怎么查看价格的？
其他	app里能打吗？
带物品登机	微波炉可以带上飞机吗
其他	我今天下午的航班
其他	13920001972
其他	工具箱在哪，没找到
带物品登机	请问：随身携带手机充电宝的容量有什么规定？谢谢！
其他	选座有费用吗
其他	23弓63了496
其他	你们只有QQ群吗
其他	eid
其他	朋友都成功了
带物品登机	你好  乌航  充电宝能带多少毫安的
其他	什么情况？
其他	工具箱在哪个t页面
其他	深圳航空
其他	为什么显示一个身份证号对应多人呢？
其他	网上登机牌
其他	值机后没按时到达机场
其他	订座位
其他	历史值机记录发一下
其他	儿童免费吗
其他	办托运
其他	问题不对
其他	航线图
其他	我办不了
带物品登机	固体的火锅底料可以带么
其他	新加坡航空
其他	但是我的同事已经选了
其他	硕放机场直飞新加坡
其他	为什么差不多所有的行程？
其他	客服没有回复
带物品登机	液体真空包装得火锅底料可以带上飞机吗
其他	选坐
其他	国外的往返有记录吗
其他	贵阳民航电话
其他	什么意思，不懂呀
带物品登机	你好，请问洗面奶可以带吗？
其他	预约座位输入爸爸身份证号，出来的宝宝名字合适吗
其他	提前几天能看到未来行程
其他	儿童座位怎么办理？
其他	就是我自己的
其他	旅行豆能干什么
其他	驾驶本可以吗
其他	请问航旅登机牌如何设置？
带物品登机	能带多大的充电宝
其他	办理乘机手续是指
其他	ca4539
其他	我的账号被限制值机了
带物品登机	滑板可以带上飞机吗
其他	您好这个是什么意思，我都填写齐全了也没有错误
其他	如何设置偏好走道位
其他	可是还没显示
其他	之前充值的2000元是干什么用的
带物品登机	散粉可以带上飞机么
其他	航空口令如何获得
其他	让输入凭证号码
其他	搜索
其他	中转有免费餐吗
其他	😁😁😁
其他	你们的预估起飞时间是怎么来的
其他	什么工作人员操作
其他	台湾
其他	请正经回答问题
行李限额	请问经济舱可以同时携带背包和行李箱登机吗
其他	你好，协议签订界面在哪
其他	我手持身份证拍照，一直显示照片格式错误是什么情况
带物品登机	飞机场可以带中药没
其他	我的票呢
其他	我认证成功了吗？
其他	太远了
其他	我想查一下我的航班动态
其他	关注的航班显示当地时间是什么意思
其他	没有银行卡怎么绑定？
其他	请问您是智能，还是人工
其他	订单下不了
其他	9.99E+12
其他	还那么靠后
带物品登机	防晒霜能不能随身携带
其他	飞机上有无网络
其他	接机行程单怎么获取？
带物品登机	周黑鸭能带上飞机吗
其他	pro版
行李限额	经济舱可以托用几件行李
其他	是不是改版了
其他	联系人
其他	预约
其他	CA1529
其他	图
带物品登机	可以带白酒？
其他	现在软件怎么和原来不一样了
其他	个人乘车证明
其他	如何添加多个证件号
其他	ca123
带物品登机	乌龟能携带吗
其他	我在重庆机场
其他	二周岁儿童
其他	提示截图
其他	提示空号是什么原因？
其他	为什么从未坐过的航班显示已使用
其他	13917431255
其他	首都机场有几个航站楼
带物品登机	电子烟可以带吗？
其他	这是多少
其他	没有工具箱
其他	😂
其他	邮寄
其他	托运行李的计算方法
其他	常客卡类别
带物品登机	充电宝可以带多少毫安的
其他	我已经购票成功
其他	点不了呀？
遗失物品	北京机场遗失物品电话
其他	神州专车到达后 怎么确认到达目的地
其他	手机选座
其他	一个账号能不能绑定多个人
其他	为社么
其他	如何提前申请
其他	护照号写错了
其他	北京首都机场的国航值机柜台在哪
带物品登机	洗面奶能随身携带吗
其他	联名卡
其他	南航
其他	在哪里升级了？
其他	请问这是为什么
其他	可以加入家人吗
其他	未开放座位前，可选多个座位吗？
其他	按你这个办不了
其他	同行旅客用自己的会员卡
带物品登机	可以带零食吗
其他	我知道了，你是自动回复的
其他	怎样在航旅纵横查自己和同行人的身份证号
其他	快递
其他	AQ1052
其他	怎样使用open票
其他	但是说的退票成功
其他	国航在哈尔滨机场值机柜台
带物品登机	可以带液体吗
其他	登机牌可以认证吗
其他	水
其他	澳门登机手续
其他	电子票号
其他	航班延误下个航班怎么办？
其他	飞行回顾
其他	值机柜台k
带物品登机	充电宝可以带上飞机吗？
其他	老年人的健康证明需要哪儿出具
其他	是同一航班
其他	你的QQ人在那
其他	怎么找出来？
其他	一般多久可以看到自己的行程
其他	怎样找回我原来的航旅纵横号?
其他	北京首都机场的国航值机柜台位置
其他	Pro
其他	亚航
其他	说是提前72小时
其他	15808829406
其他	18587306520
其他	显示已经添加过 重复添加
带物品登机	电池可以带上飞机吗
其他	这个是什么情况
其他	Hi. Just want to ask. I have a coming trip to oversea in 20th July. Will it automatically show in my flight status ？
其他	支付宝认证微信认证身份证认证有什么区别
其他	国外航空公司
遗失物品	找不到 所以问你啊
其他	金鹏航空Y87550
其他	别人的航班
其他	名字跟证件号对不上
带物品登机	能带花露水吗
其他	超规行李托运
其他	常用联系人页
带物品登机	可以带移动电源？
其他	别人行程
其他	混沌大学周边
其他	名字带有生僻字的也可以用便捷电子登机牌吗
行李限额	两个人的行李额度可以放在一起用吗
其他	预定好的东西说给换就给换，
其他	怎样下单？
其他	一直取消不了
其他	儿童免票吗？
其他	祥鹏值机
其他	无法获取仓位图是什么意思
其他	户口本不行吗
其他	国际航班的飞行线路
其他	格式错误
其他	关于行李
其他	能帮助添加吗？
其他	很急
其他	登录后为何我的状态还是游客？
其他	取消预留
其他	我的卡包
其他	空中模式
带物品登机	面膜可以带上飞机吗
其他	我之前在老版本选的，后面再更新的
其他	OPEN票
其他	取消了，为什么又另外预留了？
其他	可以提前添加值机人嘛
带物品登机	你好，我的充电宝20000mAh，可以上飞机吗？
其他	值机信息填了10几次了
其他	你好，eld开通失败
其他	香烟
其他	哪里有下载
其他	重复
其他	值机器
其他	【差旅贴士】航易通提醒您：您购买的刘玟燕乘客，2019-06-18 21:20北京首都到杭州萧山CA1714航班已取消，请联系我司申请变更航班或者退票处理，退改费用以航空公司为准。客服热线：4000388098
其他	没有
其他	这么说我现使用旳不是最新版本？
其他	请问行程怎么兑换礼品
其他	电子产品
其他	客户电话有
其他	在加常客中写错名字怎么办
带物品登机	6寸生日蛋糕可以带上飞机么
其他	东航值机柜台
其他	我在去哪儿网订的7月9日的票，为什么航旅纵横显示的是10号的票？
其他	航班取消什么意思
行李限额	可以带多少公斤 行李上飞机
行李限额	20寸行李箱可以带上飞机吗
其他	已经出行的登机牌
其他	光大
其他	这是什么情况啊
其他	神州专车里面还有大量余额，为何要求我另外支付？
其他	测试
其他	我有他的护照号
其他	航班状态是计划是什么意思
其他	请问一下
其他	您说的我不会操作
其他	选座有费用吗
其他	怎么推荐朋友下载
其他	你们的信息有误
其他	工具箱选项在哪里？
其他	6.20 CZ3106航班的前序航班是？
其他	?
其他	我坚持要删除 原因前面已经说过了
其他	能退多少钱
其他	比如实时飞行动态
其他	值机台
其他	能做到及时反馈，解决问题吗
其他	电话号码多少
行李限额	20寸旅行箱能上飞机吧
其他	我可以用自己的手机帮别人创建账户吗
其他	举报航班
带物品登机	飞机上让随身携带电钻吗
其他	一共可以带多少升
带物品登机	请问，吉利手动剃须刀（多刀头，可以换刀头的那种），可以随身带上飞机吗
其他	怎么查出没出票
其他	具体理赔程序
其他	定位那个在哪里找
带物品登机	请问鲜花能带上飞机吗？能带多少？
其他	历史记录
其他	已经发送了，需要多久能删除呢？
其他	还显示已经出票
其他	我要机票能寄过来？
其他	现在已经可以用新手机登录，但是选号时提示认证，但认证时提示上述情况
其他	纵横首页工具？在哪？
带物品登机	飞机给自带食物吗
其他	提交不了
其他	飞机餐是什么
其他	我的是两张单独机票，可以用行李车吗？
带物品登机	请问在国内旅行乘机一次可以带多少香烟
其他	换了手机，之前的号为什么登不上去了
其他	App上每天签到
其他	已改乘其他车辆，赶飞机。
其他	我的2015年前的没有统计 为什么
其他	ca959
行李限额	行李限额是多少？
其他	信息提供的有错
其他	20000毫安
带物品登机	可以带乐器上飞机吗
其他	open票
其他	转机
其他	怎么加延误治险
其他	延误多长时间航空公司会给补偿呢
其他	你发个链接给我，我好下载
其他	请问航旅纵横可以买到这个票吗
其他	绿豆能干嘛
其他	未来支持国际行程？
其他	😃
其他	升级为pro
带物品登机	手机放包里过安检要拿出来吗？
其他	826—2501575327
带物品登机	日抛隐形眼镜可以带几个
其他	只有大学的学生证，行不
其他	怎么申请
其他	增加别人
其他	我的问题什么时候能解决
其他	添加儿童
行李限额	手提包括16寸的登机箱吗
其他	川航没问题吧
带物品登机	阿胶膏可以带出国吗
其他	小雨影响出行嘛
其他	等多长时间我进去看
其他	亚航
其他	怎样享受贵宾
其他	微信验证显示参数错误
行李限额	行李超额怎么缴费
其他	行程如何使用
带物品登机	充电宝最大限定是多少
其他	个人中心在哪里
其他	太平机场国航值机柜台在哪
其他	怎样取消
其他	奖品收件地址修改
其他	微信客服
