label	text_a
4	多少岁能单独购买飞机票上飞机
3	这趟不能选吗
12	能添加别人的行程值机吗
3	为什么差不多所有的行程？
3	我在手机在线值机了，为什么退出去了，还是显示没有值机。
74	您好，为什么认证总是失败啊
56	我个人原定的机票取消了，但是我在你们app上帮其他同行人预定的座位，现在我看不到信息了，怎么办？
6	人工客服
96	请问为他人取消值机的工具箱在哪
5	选不了座位
28	我只想取消我选的座位，为什么就取消不了？？？
68	黑头铲可以去带上飞机吗
12	为他人值机
181	未成年可以在没有监护人陪同下乘坐飞机吗
3	My
11	小孩可以办理值机吗
3	什么航空公司有
3	如何修改乘客信息？
147	中转住宿
5	怎么选不了座位呢？
5	请问为什么我不能网上值机
3	取消不了
55	国航客服电话
120	为什么开启了短信提醒还是收不到通知消息？
5	你好，为什么我值不了机？
56	查不到票
30	怎么查询订单
17	你好，请问我怎么获取行程单？4.3日的飞机票，机场客服人员说我在第三方买的机票，行程单要在第三方才能打印。
31	托运箱子的重量标准是多少？
56	我定的机票为什么没有显示
106	取消接送机
25	我那个证件不是我的
6	人工服务
3	你好，了解一下每天攀枝花进出港航班飞机？
59	中联航KN2988R座 能够免费登记的行李重量
3	经停终止旅行
3	工具箱在哪个菜单里的呀
24	亲
3	建议航班取消了，在电子登记牌上提醒
3	相关信息可以怎么处理呢？
40	座位选好还用去窗口办理吗
3	航班取消了为什么没有通知
3	已经距离起飞不到24小时，还没接到提示？
3	值机柜台
12	能为别人办理值机吗？
3	中转有免费餐吗
43	我乘座的南航cz8243没有提前值机吗
14	上海飞厦门可以携带几条香烟
3	100wh是多少毫安
24	你好
13	怎么值机
71	手机电池可以托运嘛。
3	西安到潍坊飞机
19	哈哈
57	多少尺寸的行李箱可以带上飞机
2	在哪购票
3	开发票金额大于企业开票金额
65	我没有办理值机，app自动帮我办理值机了
3	行李托运
51	什么时候可以自助值机
3	你好，eld开通失败
3	qw6054座位图
203	网上查机票姓名和身份证姓有误，怎么办
24	你好
144	飞行高度在哪里看的？
3	值机人数
19	谢谢
1	网上值机之后还可以改签吗
14	纽扣电池可以带吗
13	国航飞往日本的航班怎么值机
71	托运可带的护肤品化妆品有哪些？
3	我想打人工
17	行程单
14	请问飞机✈️可以带香烟🚬吗可以带几条
3	在线
64	怎么乘坐飞机
69	怎样帮别人查他坐的航班信息
17	机票发票在哪里打
115	取消值机后还能再次值机吗
3	身份证已经认证，帮我查看登陆账号
3	增加别人
179	open票如何使用
6	人工客服
13	你好，我想问下我的航班显示是15号两点开放选座？为什么现在就可以选座位？
247	我明天的飞机怎么现在显示登机
13	多次值机失败，可以协助吗
17	机票报销
3	人工
3	我的elD身份电子证怎么办
24	你好
11	小孩手机不能办理选座值机。怎么操作？
12	替别人值机
3	登机牌
3	pro
3	人工电话吗？
3	再带上出身证明，不会影响登机吧？
2	怎么购票？
11	瑞丽航空儿童手机无法值机
13	怎么选座？
3	以前电话号码注销了
5	请问一下，我的航班怎么选不了座位好
3	9.99E+12
102	从哪里找到我的电子登机牌
5	你好，我为什么不能选座位呢
60	预约选座
202	里程兑换机票
13	怎么选择座位号
24	你好
1	祥鹏的怎么办理退票
3	但是我忘记之前航班的信息了
6	咨询电话是多少
241	东方航空长沙飞上海，再从上海转机到日本，需要出机场安检再从新进国际航班吗
3	为什么我的信息显示有异常？
6	客服电话
83	机场电话
89	我要在网上换登机牌
3	停止值班
23	取消我的值机
142	飞机上可以用手机听歌吗？
3	123
3	人工
74	我每次认证都失败为什么？
14	电动牙刷可以带上飞机吗
19	ok
3	飞机可以大骨灰吗？
3	为何添加企业信息总是错了
3	取消了，为什么又另外预留了？
6	你好，请问有没有客服电话
5	我现在为什么不能值机？
3	商务舱
14	生鲜瓜果能过安检随身携带?
3	什么意思
3	身份证号是对的
14	洗面奶可以带多少
11	你好，我已经办过值机，孩子四岁半不能单独办值机，请问，孩子的怎么添加上？？
201	怀孕四个月的孕妇可以坐飞机嘛！需不需要什么证明
87	为什么把我的座位调换到10A
26	同样航班，我朋友已经值机好了
3	那我要怎么办
59	瑞丽航空手提行李要求
6	人工服务
10	怎样办理升公务舱
14	移动电源上没有显示电源容量，只有额定能量为18.5WH，可以上飞机吗
6	人工服务
56	你好，我的行程为什么没有啊
148	如何打印电子行程单
2	请问在这个APP上可以购票吗
3	这是没有购票的意思么
80	飞机上不能带什么物品
3	😁😁😁
14	盆栽可以随身携带登机吗？
14	充电宝可以带多大
1	改签
3	怎样导出
60	如何预约座位？
3	我再看看你提供的这个号码
31	廉价飞机有免费行李托运吗？
3	头等舱（A）是什么意思
24	好
72	添加儿童联系人选出生证明，证件号码怎么填？
50	已满12岁，没办身份证，如何购机票
3	在哪里找工具箱
17	如何获取报销纸质
65	预留座位
33	太麻烦
3	名字带有生僻字的也可以用便捷电子登机牌吗
5	自己的行程不能选座
139	选座，有些座位加锁
56	刚买了机票，怎么没有显示呀
74	为什么我的身份认证失败
3	人工安检
3	中英文姓名
118	能帮我查下订单出票没吗
17	行程单打印
14	防晒喷雾可以随身携带吗
46	常用联系人页面在哪儿
71	国际航班阿胶糕可以托运吗
89	拿户口本在哪里取票
3	你这里只卖两家航空公司的票？
188	残疾人
3	我要查找2017年的记录
1	我7月5号退的票，什么时间才能到账
30	宁波飞澳门的航班怎么查询
17	接机行程单
114	预选座位还有什么意义？预选为了方便，临到开放后都放到后边的座位，还有什么预约的作用？！
68	从长沙去日本到上海转机，行李需要在上海再次托运吗
14	隐形眼睛液能上飞机吗
86	物品丢失
9	我6.12的接机服务想开发票，行程怎么找不到了？
76	行程改了为什么还在更新
3	客票代理怎么联系
6	有人工客服吗
14	弹力素可以带么
71	固态硬盘可以托运吗
6	人工服务
3	无行程显示
5	无法选座位
33	答非所问！
31	如果超过免费托运额度
2	我怎么在上面买票
3	酷航行程
2	怎么不能定票？？
24	你好
3	客票代理
46	常用联系人在哪里？
3	飞澳门算不算国际航班，一般是要提前3小时啊？
3	航班信息
3	删不了了
5	我怎么办不了值机？
5	我的手机为什么选不了座位
3	照片
3	家人行程
3	新版不能看每个城市飞过几次了
2	通知的行程就代表机票购买成功了么？
53	您好，查询2012年行程
28	点击取消值机无法解决
23	我要取消选座
6	请问电话客服是多少号吗
3	人工
3	行李托运
74	你好我的手机重装了系统，航旅要求认证，无法认证
71	可以托运电脑吗
44	提示非本人行程
3	我在哪里可以查到我认证的证件
3	手机
3	帮他人订票我是否收到信息
3	你好，我是周惟小朋友妈妈
7	请问手机值机时间是在航班起飞前什么时间断
3	open票
57	请问经济仓每个乘客可以携带多重的行李？
72	你好，添加的家人信息如何修改？
45	舱位等级与已添加乘客不同
3	在手机上如何办理选餐？
23	怎样取消选座
164	保存在哪里
14	200ml的洗发水能不能带
22	手机值机，我核对信息后确认，出现非本人行程，不可值机，这是为什么？
3	通航飞机什么意思
28	预约值机成功了，为什么不能取消，从新预约
14	充电宝可以带吗
3	行程
89	我身份整丢了怎么才能取机票啊
170	换了一个手机后，用户名登录不了，不知是帐户还是密码记错
35	请问我明天的行程怎么不显示？
72	如何添加联系人
3	遮阳伞
23	选坐取消
3	有线耳机
158	如何二维码登机
17	怎么获取行程单
4	老人可以乘坐飞机吗
80	携带物品要求在哪里查看？
3	怎么使用积分
125	婴儿乘机规定
3	小姐姐
24	你好
30	怎么看港澳行程
3	为什么老是未获取到旅客信息？
87	为什么换不了坐位
14	可以带酒吗
23	请帮我取消值机
74	不能认证
194	航班取消值机记录取消不了
3	😄
3	没有添加按钮😥
2	怎么买机票
140	怎么验证机票真假
24	你好
16	天河机场+临时身份证办理
63	行李托运费怎么购买？
84	我只有2个同行人呀
53	为什么查不到2018年以前的航程记录呢
21	能不能人工认证身份证
24	你好
6	咨询电话是多少？
3	哈尔滨机场九元航空值机柜台在哪
128	为什么我调换不了座位
23	如何取消值机？
3	你好，手机不支持NFC，能开eID吗
120	手机值机了没收到短信
140	国际机票验真
33	有用吗？
57	多大尺寸的行李箱可以带上飞机
3	我是联程票，可以提供住宿吗？
3	头等舱（O）是什么意思
195	我老公的认证弄成我的了，怎么取消呢
3	别人帮我订的机票
56	添加行程
3	前一段已值机了
13	怎么选座位
3	值机
13	再哪里选座
7	而且现在已经正式开放选座了，选不了
57	客服姐姐，飞机上可以带行李包吗
56	行程不显示
57	行李限额两件意思是可以带上飞机吗，免费吗。
243	怎么成为VIP
10	如何进行里程升舱？
13	在哪里可以选座
3	姓名长度太长
17	发票
160	app值机了还要打印登机牌么
5	怎么手机上我选不了座位
5	为什么我不能值机
166	身份证号是对的，就是名字最后一个字打错了，能改吗？
3	国际航班
73	CZ6390航班延误到几点
123	如何下载pro
64	请问办理了在线值机后去到机场流程是怎样？
3	NFC是什么！
80	国际航班托运规定
13	怎么选座位
56	为什么行程没有显示
93	请问飞机延误了，手机上也值机了，还需要按延误前的准时时间去值机吗
7	什么时间开放手机选座
69	怎么查自己的身份证是否订了机票
3	错
56	不能提取行程
49	从北京中转韩国在飞日本的航班为什么不显示？
84	值机可以办理同行两人吗
56	我一些今年的行程没有显示
3	航班记录
13	你好！请问怎么选座？
7	请问6月20日MU2176张家口到上海的航班什么时间开始选座?
13	怎么在线选位置
3	蓝牙
2	跑买票吗
3	严重影响了我的行程
33	no
125	婴儿乘坐飞机需要提前报备吗？
6	转人工
2	如何买机票
3	烟台
3	电子登机牌
3	我的卡包
13	今天第一次使用，不能在App上选座位
14	飞机能带水么
5	为什么我直机不了
28	没有办法取消值机
14	充电宝可以带多大
2	这个app可以购买机票吗
68	请问怎么判断是否行李直挂
3	打印机票
33	垃圾软件
17	我要报销
31	您好，我明天的那班飞机，是包含了午餐吗？是不是有20kg免费托运的，行李箱托运，不自己携带
11	怎么把小孩选座位加在大人上
5	为什么买的同一班飞机票，自己能在线值机其余的人就不行
2	怎样订票
30	丽江三义机场出场航班怎么查询
5	mu786不能办值机
71	水乳可托运吗
183	延误了为什么没给旅豆
3	微信客服
3	托运
14	面膜可以带上飞机吗
160	领取登机牌后还可以使用电子登机牌嘛
2	我能通过此APP预订机票吗？
33	你还是没解决
2	如何订机票？
122	如何提取电子客票号
128	修改位置
3	同行人的客票怎么查？
63	我买了15公斤的行李，有点少，能增加买吗？怎么买？
248	取消值机后可以去现场打印机票吗
73	怎么看实时航班
24	你好
243	办理贵宾卡
2	怎么订票
3	我怎么把爱人和孩子信息添加进来
3	位置已选好有二维码
71	我想问问宠物怎么托运
9	打车发票问题
14	护肤品有限制吗
17	5月29日天津航空7552航班和田飞乌鲁木齐的报销凭证怎么开
3	9.99367E+12
83	大庆机场电话
24	你好
33	你死了
199	办理完行李托运之后可以用电子登机牌登机吗
65	取消预留座位
3	14J是我在携程上预定的座位，已经取消，为什么还是在航旅纵横中显示占用，并且不可修改
112	为同行的人预约座位，为什么提醒不能重复预约
14	活络油可以带吗
13	你好！怎么选座位？
3	图
25	我的证件被其他人认证，我认证不了，怎么办？
5	为什么不能选座呀
71	玉器能托运吗？
11	儿童 值机
58	我怎么选靠窗位置
261	身份证消磁能坐吗
103	如何修改密码
147	航班因天气更改到第二天，航班公司是否会安排当晚住宿？
3	安卓
24	你好
3	以前的行程
7	什么时间可以选座
97	我6月6日的行程想订素食，怎么定
122	为什么没有电子客票号
6	你们人工客服电话是多少
14	香水可以随身带吗
3	怎么联系呢
3	如何加入孩子的信息
26	带着70多岁的老人，订票时忘记选座了怎么办
199	托运行李，可以使用电子登机牌吗？
3	哈尔滨国航值机柜台在哪
3	托运物品数量
17	我需要行程单报销
128	怎么改值机
12	非本人行程，不可值机
30	请问旅游团一起买的机票个人查询不了
23	取消值机
3	为什么我选坐自动升成
3	我的历史记忆录
24	你好
24	你好
17	怎么打印发票
71	请问由重庆飞北京航班可以托运酒吗
3	如果超过值机的时间 可以拿票登机吗
205	请问我的里程上为什么没有显示
3	上面的问题可以回答吗？
89	如何取票
93	得知飞机延误事可以晚到机场的？
28	我的值机为什么没办法取消？
3	如何累积里程
19	谢谢
3	升舱
3	儿童不能注册码
5	软件可以选应急们通道的座位吗？我怎么无法选择
2	能否购买机票？
169	已经手动添加但还是无法显示
3	工具箱
33	新手机号码也注册过，该方法无效
3	计费标准是怎么计算的？
30	我朋友帮我买的机票该怎么查询
128	预定座位还可以换吗
80	托运注意事项
6	客服电话是多少
12	怎么可以给别人值机
51	可以提前多久打印登机牌
30	订单在哪里可以看？
30	如何查看我下一个行程？
50	只带出生证明可以吗
16	身份证丢了，可以乘机吗
3	价格
28	不能取消座位
5	值机取不了
80	什么东西能托运
50	14岁的小孩子，没有身份证，怎么办机票？
3	推荐进入在哪里
3	国际航班
13	办理选座在哪
125	怎么购买婴儿票
84	为什么我预约值机只能值三个人呢？买了4张票
84	同行三人网上选坐，名字后面没有+号
3	当天查询次数
3	充电宝
3	联名卡
30	怎么查到已购买的机票
42	护照可以国内登机吗
24	嗨喽
14	笔记本电脑可以带么
96	我怎样操作取消替别人选的座位？
6	你们有电话吗
16	深圳宝安机场+临时身份证办理
71	请问托运行李里能带3斤液体不？
55	南方航空公司电话
13	怎么选座号
33	有病
84	值机选座选了三个人，还有好多人还没选，怎么添加？
14	飞机上可以带刀吗
3	备降
14	请问吉他能带上飞机吗
3	请问国外航司的行程
6	有人工客服吗？
3	航班取消
3	举牌怎么弄
3	失败原因是手续未能成功办理
222	预约选座 可以更改吗
113	你好，行李箱托运完坏了
181	17岁的孩子可以单独乘坐飞机吗
60	座位预约
114	已经预约选座，离起飞还有一天了，怎么还没有确定座位
30	怎么查询我名下的机票
13	我要选座位
3	在设置中我查看了一下，没有开启行程保护。
24	你好
1	显示该航班已取消
3	无法选择怎么办
30	我怎样查看我前几天的机票行程
21	能不能用别人的手机号码进行认证
13	如何选座位？
14	密封咸菜可以带吗
13	怎么选位置
23	值机怎么取消
3	首都机场有哪些餐厅
13	去哪里值机
8	旧护照没有提取的行程。护照号：G40990668，姓名：吕颖，删除原因：已过期并已更换新护照。
14	托运酒数量有什么限制？
56	旧护照 行程没被更新
56	行程已经添加成功
58	靠窗
3	可以吗
11	儿童机票怎么选座位？
3	如何添加多个证件号
5	老是值机失败
11	请问我是东方航空，小孩子可以在手机上选座位吗？上海浦东到美国洛杉矶。
45	怎么添加同行人手机值机
3	港澳通行証
3	未支付订单在哪？
3	9992113227649是几折票？
73	今天航班怎么取消了
3	人工
3	待出行怎么看不到
115	取消预约值机还可以再次预约值机吗
32	值机查询
84	我们一共4个人，已经给三个人选了座位还有一个怎么选
51	托运时间
17	你好！我现在还能打3月份的行程单吗？
55	东航客服电话号码是多少？
3	出票公司
3	会话失效是什么意思
13	新加坡人如何办理值机
14	可不可以带单反电池
3	认证
3	为什么国际航班不显示价格？
3	联系机组人员
3	那为什么我朋友的显示
3	为什么无法获取仓位图
3	发胶
3	是自动提取的被我删除了
3	有什么办法可以解决？
180	航线图是要飞完了才能显示吗
209	请问怎么买往返机票？
53	只要下载pro版就可以最早看到2011年的行程了吗
3	机票有成人和婴儿，直接预留成人可以么
102	电子登机牌，在哪找到
69	能查别人的购票记录吗？
42	哪些证件可以乘坐飞机
12	如何帮老人值机选座位，自己不在该航班
3	请问这是为什么
3	矿泉水
63	你好，我想问一下怎么在线购买行李额
3	为什么pro版只提取了2016年以后的行程
3	2016年飞行大事记
5	你好，非本人机票不能在线选座吗
115	取消值机后能重新选座吗
23	需要取消值机
6	人工客服
47	我的飞行路程为什么没春秋航空的？
129	为什么前十排选不到
3	VIP
14	电钢琴可以随身携带上飞机吗
58	18A座位靠窗吗
63	怎么购买托运
3	50g的高压瓶
41	怎么查看机票
11	儿童选座怎么选不了啊
79	手机值机后可否去柜台办理行李托运
3	2009年
6	客服电话是多少
9	神洲专车发票开错
5	无法办理手机值机
56	历史航班没有导入全
57	两个人一起行李托运数可以合到一起吗
56	7月14日乘SC8065，为什么查不到行程？外方统一订票。
94	延误险
3	如何索要机票
2	航旅纵横只能查询不能购买机票吗？
3	延误一小时补偿
3	香港居民如何添加
49	国际航空怎么看不到
15	认证过不去，是因为长久设用在线了，另外电话号码改了，怎么办？
24	请问
180	看全球飞机航线图
5	请问明天的6120航班为什么还不能值机？
84	同行人只能有3个吗
5	同行的都能值机了，为什么我的不能，
3	查询次数到达上线
3	航旅纵横的微信
17	行程单为何没有打印
13	手机软件怎么选座位
24	你好
16	办理临时身份证
24	您好
3	没有啊，是一致的
63	可以买行李额吗
6	转一下人工服务
3	休息室
13	您好！我怎么能看到我的手机值机之后的情况
3	无纸登机
68	中转旅客要领取托运的行李再托运吗
60	预定座位
3	上面写的开放
84	同行选座可以选几人？
5	为什么明天的航班到现在还是不能值机
252	天气
14	洗发水，沐浴露，护发素能带上飞机吗？
59	请问下周三，6月12日GS7898的航班，大的行李箱免费带吗？
17	报销机票怎么打印
166	姓名和证件号不符怎么修改
15	我今天只是修改了手机号码
3	选座
102	二维码在哪里
2	购票
232	我选的6D的位置是不是经济舱的位置？
55	红土航空电话
3	能邮寄吗
3	厦门航空
65	值机用不了预留座位？
1	退票手续费
3	我的上面已经没有了座位信息
3	航班取消什么时候会取消状态
3	怎么领取会员卡
5	为啥我手机值机选座点不了确定呢？
19	哦，好的
13	怎么选座位
69	怎么能查别人的航班信息
30	请问如何查询我的订票信息？
23	你好，如何取消值机？
69	可以查别人的航班吗
3	那大于2岁，比如2岁零1个月呢？
3	您好，我不能下单？
1	网上值机了，如何取消机票
13	在哪里选择座位号
3	添加不了
3	我的凤凰知音卡里程怎么不显示？
14	可以携带几条烟
98	值机不能添加同行人吗
24	你好
3	显示已经添加过 重复添加
79	需要托运行李的能手机值机吗
3	😱
6	人工客服
16	身份证掉了怎么登机
3	如何查航班准点率？
139	选座时，带锁的，是没法选的吗？是需要付费才能选吗
63	怎么在天津航空官网上购买行旅托运费
3	飞行模式
2	订票怎么定
17	9991956203992如何打印行程单
56	怎么查不到航班信息？
57	行李限几件
14	5V两万毫安的充电宝能带上飞机?
3	没有修改
28	为啥我不能取消值机
3	大连周水子机场支持eid么
3	姓名和已认证的姓名冲突
9	我通过航旅纵横下单的接机服务，发票如何开？
3	婴儿
181	无成人陪同儿童票怎么购买
98	你好，国际航班，手机选座不可以添加同行人吗
158	如何打印电子登机牌
209	定往返机票
23	你好麻烦帮我取消值机
3	工具箱
3	没有原因
3	电子登机牌
3	如何推荐给朋友
65	找不到预留座位
71	牛肉和盐可以托运吗？
5	问什么海南航空的无法值机？
56	买的是转机机票，为什么只显示一张机票
13	ios怎么选座
3	但是可用里程是0
25	证件已被其他账号注册
11	小孩的要怎么值机？
175	轮椅服务
2	这软件有订票功能吗？
3	为什么电子登机牌得登机口一直在变
109	麻烦客服更改账户信息，证件名称为刘玥，谢谢
125	婴儿坐飞机需要注意事项
128	只有调换座位和取消执机没有取消座位按钮
13	你好！请问在哪选座位？
3	有没有客服
3	添加同行
17	行程单
23	帮我取消值机吧！
13	怎么没有值机了
23	取消值机
3	工具箱在哪？
50	一个大人带2个小孩怎么坐飞机
13	怎么选位置
85	注销账户 审核多久
30	怎么查自己的国际航班
3	台湾机票
24	在吗
198	如何直接中转
24	你好
9	我的神州专车发票怎么开？
14	水果店可以携带吗
13	网上选座位，怎样没有选座界面
31	经济舱免费托运45公斤？
68	中转机场是否需要取行李
99	身份证过期一周能过安检吗
3	这个可以带上飞机吗
50	出生证明证件号
33	我要投诉你们
3	没有找到工具箱
3	北京飞澳门
84	为什么只能帮2个人值机
76	改签信息未更新
3	您好请问我代人选座不同意怎办？
3	你好，群里一直不通过
53	我的2017年行程为何显示不出来？
3	超过的充电宝怎么办
186	您好，国泰航空公司登机牌找不到13位的数字购票单号，手动添加的行程是几年前的了，座位编号不知能否查出。
53	为什么我的风飞行记录只有16年以后的
247	你好，问一个问题。我儿子的下周一个航班加拿大航空的从上海到蒙特利尔直航，加航官网显示是7月23日上海浦东16：50起飞，但在他本人的航旅纵横上显示是7月22日16：50。请问为什么是22号
3	而且也不能显示电子登机牌
17	发票的单号哪里看的到
219	怎么分享航旅纵横
28	取消选座取消不了
122	为什么我的英文版机票出行单上面没有电子客票号
3	我没订票
37	台湾的航班也可以在这里值机吧？
3	联系人
24	你好
3	在哪里升级了？
53	如何显示以往全部行程
71	牙膏可以托运吗
3	藿香正气水
13	如何选择座位
56	怎么提取2011年的行程
72	是否能添加家人信息
24	你好
7	什么时候开放
13	怎么选座
56	为何有的航程没有记录
30	联航如何查询行程
12	我想问一下如何帮别人在这里直机
2	这个app上能购买机票吗
63	为什么这躺飞机没有免费的托运
24	你好
3	p舱是什么性质
59	我的mu9911行程的行李限额
12	非同行他人选座
98	添加同行人不行
3	登机牌可以认证吗
3	电子烟
12	怎么帮他人值机？
136	为什么值机一直显示网络超时
131	航班取消是飞机晚上不飞了是吗
24	你好
5	为什么我不能进行值机选坐
87	座位被换
3	为什么行里纵横下载了以后不能注册？
14	摸脸油可以过安检吗
26	用我的手机为别人订机票不能值机吗
81	请问航线图为什么显示不全
56	你好我刚刚出票，为什么现在还没有行程
3	🦐能不能带
3	删除好友
5	办理不了值机
31	请问托运行李的要求和流程是什么
3	注销
97	怎么预订清真餐
6	人工服务没有吗
94	购买飞机延误险
3	旅行豆能干什么
168	t1航站楼的头等舱托运行李的地方在哪
8	怎么删除自己的证件啊
21	如何添加护照
3	工具箱在哪？
6	客服电话多少？
14	充电宝用多大的
5	为什么添加同行人值机显示不是本人不可值机
3	银卡
13	快速选座功能在哪
3	人工
60	不能提前选座吗
13	怎么值机
17	如何开发票
3	12000毫安的可以吗？
37	MU8889明天浦东飞美国西雅图的航班有网上值机办理么？
17	请问行程单不见了可以重开吗？
2	这里面不能买票吗？
102	登机牌在哪里找
2	这个软件可以买票吗
232	值机为什么无法获取仓位图
161	你好我的号可以帮别人办理登机牌吗？
14	可以带充电宝吗？
13	天津机场值机可以吗
11	儿童同行人为什么不能值机
59	美联航托运限重
28	我的值机无法取消，请帮忙取消，谢谢
3	哈尔滨机场有星巴克吗
17	行程单如何打印
3	电子乘机牌
127	陶笛可以带上飞机吗
58	机舱安全出口在什么位置
3	工具箱
3	2005一一2014年国内的没有？
3	宽体机
3	为什么只显示一个座位
3	显示我未乘坐
95	航班拥挤度
3	俄航空的怎么看不见出行信息
23	取消值机
46	找不到 常用联系人 页
3	身份认证
3	【差旅贴士】航易通提醒您：您购买的刘玟燕乘客，2019-06-18 21:20北京首都到杭州萧山CA1714航班已取消，请联系我司申请变更航班或者退票处理，退改费用以航空公司为准。客服热线：4000388098
3	选座位
37	瑞丽航空可以在线选座吗？
3	东航值机柜台
59	22号晚上七点左右金鹏航空的Y87542的航班行李限额是多少
56	我的机票信息怎么显示不出来呀，
3	怎么用身份证搜索航班
20	国际飞行记录
45	添加同行人
3	微信
63	为什么我没免费行李？
16	你好，身份证找不到了，可以使用户口本登机吗
14	20000mAh的充电宝可以带上飞机吗？
3	这个是哪个座位？
89	如何打印机票
3	?
40	已经值机成功，还需要柜台取纸质登机牌吗
94	保险还能在买吗
94	我儿子乘坐了et302死了，有保险吗，。
69	我给小孩订票，小孩的行程怎么看？
14	液体标准
3	电池
233	我巳预约座位成功，还需办理值机吗
7	选座时间在什么
56	国际航班导入
135	软件的飞行模式
14	上飞机能携带单瓶不超过100ml总量少于1000ml的液体吗
182	行程如何放入钱包
14	你好。国内航班随身携带香烟，多少？
64	第一次坐飞机不知道相关流程
23	没有取消座位选项
236	我想问下中转不是同一班飞机要取两次票吗
3	eID
23	办理过值机的话，是否可以取消？
3	为什么选不了多少就上限了啊
23	为什么不解决取消座位的问题
128	如何更改座位
3	食品
23	如何取消值机
24	您好！！
3	首页
56	为什么到现在都没有显示行程
3	积分呢。
14	我带120润肤水和120乳可以带飞机上吗
14	液体
10	我想升舱
95	航班拥挤度是什么
3	航班取消补偿
125	一个月的宝宝做飞机需要注意什么？
6	有电话么！
3	只有大学的学生证，行不
50	哥哥可以带12岁以下儿童坐飞机吗
101	我六月二十号西藏航空希望办理值机，怎么办不了
3	你们app里订的专车
79	请问办理手机值机，还可以到机场托运行李吗？
166	证件上名字写错了
71	阿胶糕可以托运吗
3	。
3	为什么没有选座
23	取消值机
3	常用联系人
246	中转航班需要预留多久时间
139	为什么座位会被锁定了
96	帮别人取消座位
3	我还用取登机牌吗？
13	只能为自己值机吗
6	客服电话
56	为什么没有当前行程了
3	接机没有按时到
227	升舱订单可以取消吗
3	航旅纵横Pro
90	我用200旅豆兑换了“机场雷达”功能，但对于苹果手机，是不是不用兑换，依然有这个功能？
3	人工号码
3	航班取消了现在能怎么办
3	值机
13	泰航怎么办理值机
31	国际航班免费托运行李重量
33	那你是干什么的？
3	这是选成功了吗？我不太清楚第一次搞这个
3	买了两张票 就显示一张呢
80	什么东西不能托运
1	退票
135	飞行模式怎么开
1	已经值机的机票能退吗
3	加拿大航空
3	在哪个栏目里进入潜血我的行程？
1	但是航班延误太严重了，有事不能等，所以没有乘坐，怎么退票
14	我带老人坐飞机，轮椅可以上飞机吗？
37	瑞丽航空可以在线值机吗？
13	怎么办理值机，怎样删除常用旅客
33	做的什么界面 真难看 感觉一点都没有档次
3	旅行箱
3	改邮箱
3	工具箱在哪里
6	人工客服电话多少？
49	我的国际航班信息为什么没有显示
3	你好，有一个入境卡填写的样表，请问在哪个功能里？
3	通航
55	怎么咨询航空公司
181	多大年龄，可以独立坐飞机
12	你好，我如何帮助别人值机？
3	升舱
33	我提的问题为什么不回答呢？
232	我选的6D的是不是经济舱的位置呀？亲
14	可以带两个充电宝吗
127	小孩儿玩具可以带上飞机吗？
55	请问西部航空客服电话多少？
14	去阿拉伯，可以带头疼药，止痛吗？
136	但预约选座点进去就显示网络异常
3	我的信息被别人占用了
31	28寸的行李箱可以托运吗
5	信息全填写好了，但还是选不了坐，请问什么操作呢？
80	荷兰航空 托运要求
68	行李中转
11	成都航空支持儿童值机吗
3	老婆可以带吗？
27	怎样查看口令卡
11	同行的小朋友不好选座位
86	你好。我孩子的衣服落在飞机上了
19	谢谢！
111	携带婴儿登记如何取票
60	现在能预约值机返程吗？
13	台湾同胞，如何值机？
3	卡包入会手机是久号码怎么办
95	航班拥挤度
85	怎么注销账号
69	能不能查到朋友的飞机信息
23	选座后取消
57	坐飞机行李重量不超过多少可以带上飞机
1	改签机票需要补差价嘛
101	春秋航空选座
139	为什么有的座位选不了
3	那我问问
124	显示两天内没有我的订单
3	蓝牙音箱
3	eid
25	我的身份证怎么被绑定过
123	Pro版本下载
139	手机值机为什么所有座位都不可选？
30	可以查询多长时间没的订单
3	在这里不能解决吗
69	请问如何用户照查询他人给定的机票
28	现在给我换的座位我不满意为什么取消不了？
3	长春
3	想选座位
3	国内票证件
166	我的护照信息姓名反了
3	添加人
73	你好  怎么查询所有航班到达出发的时间?
2	怎么买机票
11	你好，我已认证，但是我现在要给孩子选座位，
139	带锁的座位是什么意思？
13	值机怎样操作
3	需要修改的手机号已被注册
28	我的值机取消不了
3	紧急联系人
51	网上值机最晚起飞前的几小时
80	港澳台托运需知
22	非本人行程不能值机？什么意思？
3	现在软件怎么和原来不一样了
3	这是什么意思呢
6	航旅纵横人工客服电话
71	超过100ml的护肤品可以托运吗
31	国际托运行李重量？
3	可以找你帮一个忙吗？
126	不是，要添加行程，查看航班状态，为什么添加不了。
3	点击没反应
106	我预定接机，现在航班取消，如何处理
125	儿童票
102	无法查看电子登机牌
14	充电宝可以随身携带吗？
11	你好。川航儿童可以手机值机吗？
3	您好，人工
33	接机投诉
3	查询航班乘客信息
24	您好
3	订单号9992113227649国航CA1368是几折票？急求
17	机票没有行程单号
134	收不到注册验证码
3	Unerring
194	我帮同行人值机了，航班被取消为什么取消不了同行人值机？
48	已经申请注销要多久
28	怎么取消不了值机
16	长水机场临时身份证办理
6	人工客服
12	可以帮自己和别人一起选座位吗？
3	app能否预定
126	添加了客票信息，说添加行程失败，是怎么回事呢？
3	2017年行程
