label	content
带物品登机	电动剃须刀可以随身携带登机吗？
机票---预订机票	我定的21号深圳到上海的机票，为啥显示今晚的？
【隐私规则】查询他人行程	查看小朋友的机票信息
抱怨	太麻烦
如何查询机票订单	怎样才能看到自己的机票订单和行程
【提取】行程缺失-如何手添	只能添加自己的行程吗？
打招呼	你好
其他	人工
其他	电子机票
其他	非本人身份证
其他	原因
其他	人工
其他	pro
其他	这个是哪个座位？
抱怨	什么破软件
【隐私规则】查询他人行程	怎样帮别人查他坐的航班信息
其他	人工有吗
打招呼	你好
打招呼	你好
其他	工具箱在哪里
通用---咨询客服电话	客服电话是多少
抱怨	那你是干什么的？
其他	没有添加按钮
其他	已经是最新版
结束语	谢谢你啦！☕️
行李托运物品要求	请问护发素可以托运吗？
机场电话	青岛流亭机场电话
其他	查询
值机-值机选座失败	自己的行程不能选座
行程-索要发票、行程单等	要不报销不了
出入境办理-边防	怎么查签证到期时间
行程-索要发票、行程单等	在哪开电子发票
其他	如何增加旅豆？
取消值机-非本人操作被变更座位	为什么已经直机好了，座位被换了
查询航班行李限额	GS7890航班行李限额
手机值机---为自己值机索引	请问如何进行手机送座，谢谢！
值机-值机选座失败	为什么app无法值机
其他	个人全部行程列表
如何获取电子登机牌	你好！电子登机牌什么时间可以办理
其他	CA1307为什么显示快要起飞了？短信通知我是延误到了凌晨5点
其他	大连周水子机场支持eid么
如何查询机票订单	你好，可以帮我看下机票有没有买成功吗？
行李托运限额	祥鹏航空有没有托运额
其他	客户电话
其他	国内航空
手机值机---为自己值机索引	如何在先选座
带物品登机	20000mAh的充电宝可以带上飞机吗
其他	无客服
座位标志说明	选座，有些座位加锁
取消值机-如何为自己变更座位	修改位置
【客票信息】客票监控提醒是什么	客票监控
其他	瓶装白酒
通用---咨询客服电话	人工服务
如何查看电子行程单	电子行程单在哪里查到
值机-值机选座失败	我的航班为什么不可以值机选座位
婴儿乘机	婴儿可以坐飞机？
通用---咨询客服电话	客服电话
打招呼	在吗
打招呼	有人工吗
行程-索要发票、行程单等	行程单邮寄
其他	机票上面没有登机口
延误、取消	飞机晚点
无法取消值机	无法取消值机
值机-值机选座失败	无法办理手机值机
手机值机---为自己值机索引	怎么选座
打招呼	有人吗？
其他	😄
如何为他人值机	怎么帮助别人选座
打招呼	您好
行李限额	行李两件，怎么算重量
歧义-如何获取登机牌	我身份整丢了怎么才能取机票啊
其他	电话
未显示国际行程	香港的航班是要添加港澳通行证才能查到么
其他	客票代理怎么联系
轮椅、病人所需设备	老人行动不便，要租轮椅
打招呼	你好
【提取】Pro版历史行程未提全	pro查不到11年行程
儿童如何用电子登机牌	儿童需要换登机牌吗
其他	点击没反应
乘机证件相关_未成年人	不到十一岁的儿童，需要带什么证件？
证件---修改证件	我要更改认证人的身份证号码信息
其他	值机后还需要取票吗
其他	工具箱在哪里
机票名字错误	我买的7.6号的机票，把孩子的名字写错了，能否帮忙更改一下
其他	工具箱在哪
【提取】行程缺失-如何手添	我想问问这个护照信息输入为什么有些查不到航班
其他	人工
带物品登机	携带充电宝规格
座位标志说明	选座位时，座位上带锁的是什么意思？
无值机信息	怎样设置值机提醒
其他	手续未能成功办理
他人值机-部分航司儿童不支持办理	我要选座位，如何填加我孩子的身份，我填加成功了，孩子没有
其他	怎么处理
值机记录-查看自己、他人、同行人的座位	值机完成不显示座位
其他	怎样开通电子证件
带物品登机	电动剃须刀可以带上飞机吗
其他	你好！为什么机场有的搜不到呢？
通用---咨询客服电话	人工客服
【手添】如何手添误删行程	不小心删除行程，但是是忘记行程单了
带物品登机	飞机可以带化妆品吗
取消值机-如何取消值机	进去座位页面根本没有取消值机的按键
如何获取电子登机牌	怎么办理 二维码值机啊
行李托运物品要求	酒可以托运吗？
乘机证件相关_未成年人	婴儿坐飞机带什么证件
乘机证件相关_成年人	户口本可以乘坐飞机吗
航线图未显示行程	航线图没有显示我最近的行程
【手添】如何手添误删行程	误删了很多行程
临时乘机证明办理	临时居民身份证
其他	登机牌
其他	已添加过该证件
其他	选座
其他	我的航班
如何为他人值机	非同行他人选座
遗失物品	登机牌丢失
抱怨	我提问你不回答，叫啥客服？
其他	查了
值机-值机选座失败	为什么我不能进行值机选坐
其他	行李托运
停车服务	你好！请问机场停车一天收费标准是多少？
值机详情-未开放选座、什么时间开放选座	值机在飞机起飞几天开始
通用---咨询客服电话	人工服务
携带物品要求	拍立得可以带上飞机吗
其他	人工
带物品登机	电子烟可以带上飞机吗？不使用烟油的
打招呼	在不？
账户信息-获取不到验证码	收不到验证码
其他	充电宝
行李中转	行李中转
【提取】行程缺失-如何手添	为什么查不到国航航班的信息？
其他	麻烦尽快处理一下
带物品登机	乘机能带液体护肤品吗
其他	电子登机牌
取消值机-如何取消值机	取消我的值机
通用---咨询客服电话	你们的客服电话是多少
手机值机---为自己值机索引	点击哪里选座？
其他	怎么添加
行李超重	托运费用
其他	天津机场有称体重的地方吗
如何查看电子行程单	电子行程单最久多久下载
打招呼	你好
带物品登机	充电宝能带吗
行程-索要发票、行程单等	报销凭证打印错了
抱怨	投诉
如何查看电子行程单	电子行程单在什么地方？
如何获取电子登机牌	已经办理电子登机牌
其他	人工
其他	为什么看不见预约情况了
航班详情-拥挤度的意思	新版本为什么没有显示拥挤率灯信息
手机值机---为自己值机索引	怎么选座啊
临时乘机证明办理	身份证掉了怎么坐飞机
其他	你好，我今天收到两个出票通知，都不对，请帮助查询
【隐私规则】行程提取时间	如何显示以往全部行程
其他	如何删除同行人
其他	能解决我问的问题吗？
值机详情-座位被预留	如何预留座位？
打招呼	你好
带物品登机	昆明去泰国的飞机能带白酒吗？可以带几瓶？
其他	水印相机在哪里？
其他	如果航班晚点怎么计算
常用联系人的页面在哪里	常用联系人怎么找不到
机场--如何查看机场雷达、交通、大屏、地图	机场雷达怎么换啊
如何添加同行人	如何添加同行人
取消值机-如何取消值机	怎样取消选座
其他	易畅转
其他	app上值机了，在机场的自助机上无法打印等机票
打招呼	在？
行程-索要发票、行程单等	莫斯科机场哪里可以打印国航的行程单
其他	一定要加入QQ群吗
机票---预订机票	如何订票
【提取】行程缺失-如何手添	我一些今年的行程没有显示
取消值机-如何为自己变更座位	更换不了座位
手机值机是否还需取票	手机值机后还可打印纸质登机牌吗
如何查看行程	个人行程列表在哪里？
行李托运限额	新加坡航空托运一米二的行李
【提取】行程缺失-如何手添	旧护照的行程没有导入
带物品登机	国内航班个人一次可带多少现金？
通用---咨询客服电话	有人工接听电话号码吗？
航班取消-本人无法取消	我在app上值机，7月11日明天从上海飞北京的，现在行程变化要取消，但提示说是在其他渠道值机，不能取消，请尽快协助取消。
【提取】行程缺失-如何手添	为什么只能添加自己的行程？
取消值机-如何为自己变更座位	自己怎么换座位
其他	怎么换成上一版本软件
无法添加同行人	为什么我添加了同行人，在信息里找不到，再次添加又说存在着呢
值机-同行人添加数量限制	为什么只能帮2个人值机
行李托运物品要求	洗面奶能托运吗?
其他	人工
其他	更改电子邮箱
机票---预订机票	纵横航旅这上边不能预定机票吗？
通用---咨询客服电话	人工客服
值机-如何为同行人办理值机	如何帮朋友选座
老人乘机	老年人乘机
带物品登机	能带防晒霜吗？
行李限额	行李运输是多少一公斤
其他	我是联程票，可以提供住宿吗？
清真餐素餐	预约清真餐
行李限额	可以带上飞机的行李箱
打招呼	你好！
通用---咨询客服电话	客服电话
打招呼	你好
乘机证件相关_成年人	港澳通行证能买机票吗
其他	人工
其他	怎么系统越更新越觉得不方便看了
取消值机-如何取消值机	我要取消值机
机票---预订机票	我购买机票
座位标志说明	预约的座位后来变成了锁定是什么情况
其他	为何取消失败
其他	人工
登机、过检时间	你好我在软件上已经值机，是不是我赶飞机起飞前登机就可以？不用按照票上的时间？
其他	工具箱在哪里
其他	电子登机牌
值机-值机选座失败	没法选座位
【提取】出现了非本人购票的航班	我突然出现一个我没有定的行程。
如何获取电子登机牌	找不到登机二维码
行李托运物品要求	火折子可以托运吗
带物品登机	烟草有没有数量限制
打招呼	哈喽呀
其他	怎么买
行李超重	行李若超重了怎么算
手机值机---为自己值机索引	怎么选座位
其他	pro版本也不能看境外嘛
取消值机-如何为自己变更座位	怎样更改已选座位号
退票、改签	有没有祥鹏办理退票电话
改签后未更新	改签信息未更新
取消值机-如何取消值机	我要退出值机
打招呼	你好
登机牌---如何打印登机牌？	打印登机牌
取消值机-如何取消值机	我要取消值机
取消值机-如何取消值机	取消值机
值机详情-未开放选座、什么时间开放选座	16号的飞机几号开始选座
其他	航旅纵横那里查看工具箱
带物品登机	坐飞机可以带防晒霜吗？
打招呼	客服你好
行程-索要发票、行程单等	行程结束报销需要电子登机牌
认证-如何认证	怎样才能知道我的护照是认证成功？
其他	怎么设同行人
机票---预订机票	怎么不能定票？？
【提取】行程缺失-如何手添	为什么没有当前行程了
非本人行程无法值机	我的飞慕尼黑为何值不了机，说不是本人手机号？
其他	航旅纵横主要的功能
认证需要多久	护照认证需要多久？
认证-如何认证	小孩子怎么认证
其他	人工
取消值机-如何取消值机	取消我的值机
不是13位客票号	我的客票号15位
他人值机-部分航司儿童不支持办理	小朋友怎么直机
婴儿乘机	儿童票
乘机证件相关_成年人	有快捷登机牌可以不永身份证吗
如何保存登机牌到iOS wallet（passbook）或安卓“桌面快捷方式”？	行程如何放入钱包
打招呼	您好在呢么
其他	你好，为什么我的航线图变成蓝黑色的背景了？
打招呼	有活人吗
婴儿餐	儿童餐
其他	你好，我发现自己有两个户，想删掉现在这个，怎么操作？
他人值机-部分航司儿童不支持办理	我给同行的朋友选好座位了，可是她女儿（小朋友）的座位没办法选，该如何添加
其他	我需要取票吗
其他	行李托运
其他	？
其他	怎么升仓
如何为他人值机	我帮家人买了两张票，我可以帮他们选做吗
取消值机-如何取消值机	我要取消值机
带物品登机	两万毫安充电宝能带上飞机吗
值机-值机选座失败	为什么，手机值机不了
预约选座失败	4792162353007不能预约值机？
其他	你们群没通过
【提取】行程缺失-如何手添	怎么没有护照飞行记录
其他	我本次航班延误导致下趟航班误机，这旅否怎么算？？
无法取消值机	你好，我昨晚办理了值机，现在想取消值机重新选座位，怎么取消不了呢？显示我已打印行程单，但我实际没打印呢
取消值机-如何取消值机	取消值机
通用---咨询客服电话	人工客服
值机-值机选座失败	不能值机
里程累计	补登记里程
手机值机---为自己值机索引	如何办理值机
【手添】如何手添误删行程	未来行程删掉了，怎么找回
携带物品要求	刺猬是不可以的对嘛
姓名-认证非本人	认证频繁提示被其他账号注册
手机值机---为自己值机索引	首都航空如何选择优选座位
其他	贵宾
值机-值机选座失败	无法选座
如何预约选座	怎么提前选座
手机值机---为自己值机索引	今天第一次使用，不能在App上选座位
机票---预订机票	这个软件可以买票吗
其他	人工电话
登机牌---如何打印登机牌？	纸质登机牌丢了怎么在app导出电子登机牌?
【隐私规则】查看某航班是否购买成功	别人帮我定的票，我怎么查询有没有订票
值机-同行人添加数量限制	为什么我预约值机只能值三个人呢？买了4张票
其他	人工
【提取】行程缺失-如何手添	去哪儿买的机票这里不会显示马上
带物品登机	请问41寸的吉他可不可以带上飞机
值机-部分国际航班或廉价或入疆入藏的航空不支持	请问我今天定的春秋航空9C8856怎么不可以手机值机
行李托运物品要求	洗发水可以托运吗
值机-值机选座失败	你好，非本人机票不能在线选座吗
登录-忘记密码	用户名及密码忘记，无法认证
其他	ZH4171
其他	工具箱在哪
其他	人工
机票验真流程	怎么验证机票真假
如何为他人值机	我不是乘客可以帮别人值机吗
航司是否支持手机值机	加拿大航空可以在这个app上年值机么？
值机-值机选座失败	我都不能办理值机什么情况
如何添加常用联系人	怎么添加常用联系人
如何为他人值机	如何给其他账号的人选座
查询航班行李限额	三亚机场，飞机票没有免费托运行李项，那20公斤行李多少钱到青岛
经济舱座位分布	我选的6D的位置是不是经济舱的位置？
他人值机-部分航司儿童不支持办理	儿童怎么选座
临时乘机证明办理	没有身份证怎么值机
带物品登机	不是免税店的香烟也可以带么？
机票---预订机票	机票怎么订？
【提取】Pro版历史行程未提全	不是讲3个工作日内可以查询到2011年后数据吗？，咋过了这么多天还是只看到2015年后的数据？
航司电话	南方航空的客服电话是多少
如何修改同行人信息	如何修改同行人信息
打招呼	你好
其他	选座
如何获取电子客票号	找不到电子客票号
孕妇乘机	孕妇优先登机
贵宾厅	我可以去贵宾休息区吗？
其他	航空公司发来飞机起飞时间变更
其他	人工吗？
带物品登机	飞机上可以带酒吗
值机详情-未开放选座、什么时间开放选座	何时能选座？
他人值机-部分航司儿童不支持办理	携带婴儿值机
其他	为什么会有这个行程？
无法认证	我的认证问什么失败了呢
其他	接送机功能
打招呼	好
行李限额	狮航的行李限额
他人值机-部分航司儿童不支持办理	如何给儿童选座
通用---咨询客服电话	在线客服
临时乘机证明办理	身份证没有激活
预约与值机的区别	网上值机约好位子后，还要办理别的吗？
抱怨	你是个笨蛋
航线图未显示行程	航线图没显示最近一个行程
其他	我要问你APp问题
认证-注销账号	申请注销后多久有答复
行程-索要发票、行程单等	怎样开发票
修改中文名	我的认证信息里，身份证号码是我的而名字变成了我父亲，如何修改
其他	？工具箱
不显示未来行程	我的未来行程为什么不显示？
值机记录-查看自己、他人、同行人的座位	座位信息页面在哪
行李托运物品要求	笔记本电脑取下电池可以托运吗
行李中转	经停需要拿行李马
通用---咨询客服电话	人工客服
值机-值机选座失败	关闭行程保护还是无法值机
其他	可以搜索微信好友吗
临时乘机证明办理	身份证丢了可以坐飞机吗
其他	航旅纵横口令
其他	MU2214怎么没有更新
其他	人工
其他	选座
如何获取电子登机牌	你好，电子登机牌在哪里获取
其他	西安到潍坊飞机
其他	值机
航司电话	首都航空的客服电话是多少
退票、改签	请问我有一个从深圳到重庆的航班为什么不能退改票？
其他	删除卡证
其他	川航320第14排观景视野如何
无法认证	我的认证始终通不过
带物品登机	药品可以登机吗
【提取】出现了非本人购票的航班	我本人没有乘坐飞机
通用---咨询客服电话	人工客服
其他	如何修改出生年月日
【其他】怎么获得乘机证明	乘机证明
其他	我昨晚飞机没有这次
其他	我没订票
他人值机-部分航司儿童不支持办理	为什么选座时孩子不能同时选
无法认证	无法认证
【提取】行程缺失-如何手添	旧护照 行程没被更新
其他	忘记了我的登录名
打招呼	你好
座位标志说明	选座有锁
行李托运物品要求	亲，酒水能够托运吗
其他	pro版本
关于南航选座	南航为何不能选座
其他	手机验证
通用---咨询客服电话	人工客服
【提取】行程缺失-如何手添	我有行程没有显示
其他	选座
认证-注销账号	已申请，已认证的账号可以申请注销吗
无法取消值机	取消不了值机
取消值机-如何取消值机	取消值机
其他	人工
其他	常见客密码
其他	接机
带物品登机	奶粉带上飞机需要打开查验吗
其他	不可以
其他	取消失败
其他	人工
照片在哪里	我在飞机上拍的照片找不到。
其他	？
其他	人工
行李托运限额	背包可以行李托运吗
通用---咨询客服电话	转人工
行李中转	我想问一下，我到太平机场T2航站楼，还要转机飞到西安，我带的行李多，可以用你们的时候行李车吗？
其他	人工
通用---咨询客服电话	客服热线电话
【其他】如何删除行程	如何删除历史飞行记录
行程-索要发票、行程单等	补打行程单
其他	我每次值机的乘机人都不一样，手机号也不一样
【提取】行程缺失-如何手添	不能提取行程
手机值机---为自己值机索引	国际机票怎么值机
机票---预订机票	如何购票
航司是否支持手机值机	想问一下国航航班可以办理值机选座吗
如何添加同行人	我能添加其他乘坐人员信息吗
带物品登机	飞机能不能带口服液
机票---预订机票	我想问下这个软件可以订机票吗7
值机-值机选座失败	红土航空为什么不能手机值机
其他	工具箱
其他	国际航班
其他	护照可以过安检吗
手机值机---为自己值机索引	如何选坐
其他	还好有非常准
值机-值机选座失败	不支持手机选座
其他	人工
其他	机票怎么更改乘坐人
其他	我刚刚查机票看到有写v仓什么意思
结束语	啊
值机-值机选座失败	姓名没有问题 但无法办理值机
延误险	延误险
QQ群进不去	回复太慢。QQ群是加不进去。
其他	怎么维权
取消值机-如何取消值机	取消值机
行程没有短信提醒	为什么同时值机2个人，只有1个人收到信息
值机详情-未开放选座、什么时间开放选座	我的航班什么时候开始选座
其他	在吗?能否回答一下上述问题？
打招呼	你好
pro版下载	下载了pro版登陆以后是不是就覆盖之前的普通版了，不用再注册了吧
带物品登机	液体
登机、过检时间	是不是还没到网上选座时间，不能提前办理值机？
其他	值机
手机值机---为自己值机索引	怎么选座位
其他	选座
航司是否支持手机值机	泰国狮航可以值机选座吗
结束语	哈哈
登录-忘记密码	忘记以前的账号
其他	工具箱在哪个菜单里的呀
航司电话	祥鹏航空客服电话
证件-删除已添加证件	这个版本是不是最新的？无法删除认证的护照
其他	人工
行李限额	行李额
带物品登机	飞机上可以带螺丝刀嘛
值机-值机选座失败	为什么手机不能值机？？
认证-注销账号	注销要多久
打招呼	你好
常用联系人的页面在哪里	常用联系人在哪里
打招呼	您好
其他	我的行李箱怎么还没到家
值机-值机选座失败	为什么不能办理值机？
修改中文名	我输入的护照姓名 认证后名字变了 怎么回事
其他	不知道什么意思
通用---咨询客服电话	人工客服
其他	工具箱在哪
值机-值机选座失败	我已经加为同行人了，提示我却要现场值机
其他	乌鲁木齐机场截机时间
乘机证件相关_身份证过期	身份证过期
其他	？
通用---咨询客服电话	人工服务
其他	安检
如何为同行人预约座位	为他人预约选座
证件---修改证件	我的护照需要更改
行李限额	20乘30乘40的是多大行李呀
【隐私规则】查询他人行程	常用联系人的行程怎么查询
其他	登机
其他	相机
值机-同行人添加数量限制	值机可以办理同行两人吗
认证-如何认证	证件添加完了
座位标志说明	经济舱锁定的座位不能什么时候能选
打招呼	在吗
询问机翼、靠窗位置	37  到45是机翼？
带物品登机	西瓜能手提上飞机马
其他	没有找到
如何统计里程	我想问下从哪里可以看自己里程？
如何查询机票订单	怎么查到我今天飞机票
打招呼	你好
孕妇乘机	孕妇乘机
账户信息-如何修改手机号	更换手机号
其他	选座
他人值机-部分航司儿童不支持办理	厦航小孩无法值机
登机、过检时间	转机时间跟到达不少于多少小时
修改中文名	证件上姓名有错
他人值机-部分航司儿童不支持办理	怎么帮孩子值机
其他	为什么开不了票
通用---咨询客服电话	人工客服
【隐私规则】查询他人行程	如何查询别人的航班信息
其他	收到
其他	3.24453E+12
通用---咨询客服电话	我要人工客服，
退票、改签	特价机票，如果航班因天气影响而导致延误取消，怎么办
机票---票价、余票提醒	票价
行李携带须知	什么东西不能托运
乘机证件相关_未成年人	孩子未带证件，如何乘机
手机值机---为自己值机索引	如何在手机上选座
行程-索要发票、行程单等	行程单为何没有打印
打招呼	你好
带物品登机	化妆品能带多少上飞机
遗失物品	你好。我孩子的衣服落在飞机上了
机票---预订机票	我已经认证过了，怎么买票
登机牌---如何打印登机牌？	2月15日，从西安到深圳的MF1114，如何打印登机牌？
手机值机---为自己值机索引	怎么在线选位置
打招呼	你好
如何兑换积分	里程兑换
认证-如何认证	你好，小孩身份怎么认证
其他	收不到消息
他人值机-部分航司儿童不支持办理	孩子12岁怎么选座，山航的sc4960
带物品登机	你好，国内航班，烟台的飞武汉，能不能带大樱桃
提交技术尽快排除、关于系统bug问题	链接超时返回重试
通用---咨询客服电话	客服电话多少？
其他	航班动态查询什么？
值机详情-未开放选座、什么时间开放选座	你好，我是明天中午十二点飞机，请问网上选座几点开始
其他	注意事项
值机-如何为同行人办理值机	我如何帮我朋友值机
【其他】怎么获得乘机证明	打印购买机票的凭证
取消值机-如何取消值机	取消选座
打招呼	你好
打招呼	您好
行程没有短信提醒	为什么开启了短信提醒还是收不到通知消息？
行程-索要发票、行程单等	网上选座后如何打印报销凭证
其他	不能用航旅纵横了
通用---咨询客服电话	客服电话
其他	这次改版很难用
未显示国际行程	你好，为什么我能查到国内的行程，查不到国外的
其他	以前没坐过飞机的人有吗
其他	邮寄狗狗
机票---预订机票	提前7天买票
其他	？？？
其他	南通到呼兰浩特怎么推荐行程
如何预约选座	怎样提前选择座位
乘机证件相关_成年人	身份证没在身边如何取票，登机呢？
手机值机---为自己值机索引	如何选座
证件-删除已添加证件	如何删除认证的证件
机票---预订机票	请问：咱们航旅纵横啥时能在手机APP上购买机票呀？
其他	联系方式
如何补打登机牌	补登机牌
【提取】行程缺失-如何手添	为什么没有行程
航班保护中	行程保护不能选座位了
退票、改签	我要改签
航司是否支持手机值机	瑞丽航空可以在线选座吗？
带物品登机	托运对液体的要求
其他	没结果
其他	登机牌可以代领吗
机票---票价、余票提醒	查询机票
其他	2010年
其他	宠物
打招呼	你好
带物品登机	可以带零食登记吗？
打招呼	你好
如何补打登机牌	如何补打登机牌
值机详情-未开放选座、什么时间开放选座	怎样才知道已经开始选择座位了
其他	我想问一下国航早上7：00的航班，有早餐供应吗
机票---预订机票	如何订票
其他	托运
带物品登机	两部手机一个笔记本电脑和一个两万毫安充电宝可以带上飞机吗？
【提取】行程缺失-如何手添	行程没有更新
其他	行程卡可以买吗？
其他	只记得是国航ca1450
其他	pro
值机详情-未开放选座、什么时间开放选座	前提多长时间可以选座位
歧义-如何获取登机牌	如何打印机票
其他	我先预约值机，为什么我的座位在最后面？
带物品登机	国内飞国内可以带多少条香烟
携带物品要求	吃的菜可否带上飞机
其他	面部和证件合影发到哪里
其他	我的行李寄存优惠码不能扫为什么
带物品登机	胰岛素可以携带吗？
机票---预订机票	请问，你们这个软件要怎么购买机票呢
值机-如何为同行人办理值机	怎么帮朋友跟我一起预约值机
其他	为什么会自动变更
证件---修改证件	新护照跟旧护照的号不一样了怎么改
【提取】行程缺失-如何手添	添加行程
取消值机-如何取消值机	如何取消手机值机
其他	充电宝
打招呼	晚上好
其他	人工
其他	名字错了，怎么办
打招呼	在么
手机值机托运问题	手机值机后，可托运行李么
其他	时间后面了+1什么意思
取消值机-如何取消值机	没有取消座位按钮
其他	理理我
其他	我要反馈
取消值机-如何取消值机	帮我取消HU7505的值机
打招呼	你好
取消值机-如何取消值机	没有出现取消座位
【其他】怎么取消自动发送乘机证明	取消个人乘机凭证
非本人行程无法值机	显示非本人行程不可值机
打招呼	你好
通用---咨询客服电话	人工客服
接送机---如何预订接送机服务	为什么在航旅纵横定的接机无法开发票
其他	这是成分表
他人值机-部分航司儿童不支持办理	大人已经办好值机选好座位了 但是儿童不可以值机 孩子太小两岁半不能和大人分开坐的
【手添】催促审核进度	可以尽快审核吗
结束语	谢谢
乘机证件相关_成年人	出身份证以外证件可以取票吗
其他	为何添加企业信息总是错了
行李托运物品要求	瓶装白酒可以托运吗？
值机详情-未开放选座、什么时间开放选座	请问ZH9674哈尔滨到广州6月11日15点55的什么时间可以手机选座
如何办理常客卡	如何获取常客卡
无法认证	有个身份证号码注册不了
如何取消预约选座	预约座位后还可以取消选座吗？
QQ群进不去	QQ群号码不对
手机值机---为自己值机索引	如何选座啊？
手机值机---为自己值机索引	您好，可以选位置不?
登机流程	首次飞需要注意什么？
其他	天津航空
升舱如何退款	升舱不成功退款吗？
航班保护中	航班保护中不能选座位
无值机信息	请问我是8号的飞机为什么现在还没有选座提示呢？谢谢！请回答
乘机证件相关_身份证过期	身份证过期怎么办
儿童摇篮	国内哪些航班有婴儿睡篮怎么查询
带物品登机	液体可以上飞机吗
临时乘机证明办理	身份证丢了，可以乘机吗
手机值机---为自己值机索引	如何选择座位
值机-值机选座失败	为什么不支持选座
航班详情-拥挤度的意思	航班拥挤度
其他	电子登机牌
取消值机-如何取消值机	取消值机
如何为他人值机	怎么帮别人选座
打招呼	你好
老人乘机	80岁已上老人乘机有什么规定
行程-索要发票、行程单等	登记牌丢了无法报销怎么补打
其他	休息室怎么订购
延误险	我儿子乘坐了et302死了，有保险吗，。
如何补打登机牌	可以补以前的登机牌吗？
其他	1
婴儿乘机	未满十六周岁乘机
其他	海湾
打招呼	你好
添加新证件格式错误	认证格式错误
【提取】行程缺失-如何手添	为什么我买完机票后，没有任何行程
其他	为什么显示
其他	按你的步骤还是𣎴行
结束语	谢谢
抱怨	这是我用过最费力的app
打招呼	你好
其他	登机牌
机票---预订机票	如何购票
行李限额	免费行李额
手机值机---为自己值机索引	下载手机app后，进入哪个区域是选飞机座位的
其他	找不到航班
抱怨	投诉
其他	票号 8802192115852，张晓燕
手机值机---为自己值机索引	网上选座位，怎样没有选座界面
其他	哈尔滨机场的值机柜台
登机、过检时间	托运和办理登机牌需要提前多久
其他	为何会出现
手机值机托运问题	网上值机好还能托运吗
如何添加常用联系人	常用联系人怎么添加
手机值机---为自己值机索引	在哪里可以选座
打招呼	在吗
带物品登机	飞机上带1罐奶粉可不可以
儿童独自乘机	几岁可以自己坐飞机
机票---预订机票	可以帮别人买票吗
结束语	好的  谢谢
打招呼	亲亲
航班中转联程	联程机票
乘机证件相关_成年人	港澳通行证订票
其他	在哪个页面
抱怨	擦
其他	哪个位置
手机值机是否还需取票	网上值机完可以直接登机吗
机票---票价、余票提醒	请问昨天的机票能查询ma
其他	忘记之前的账号
不显示未来行程	请问我明天的行程怎么不显示？
其他	以前不同行也可以呀
取消值机-如何取消值机	怎么退值机？
其他	矿泉水
如何兑换积分	里程兑换升舱
值机-值机选座失败	为什么我不能手机值机选座位
通用---咨询客服电话	人工服务
其他	人工
如何获取别人的电子登机牌	和我同坐一个航班的同事也遇我在航旅纵横办理的手机值机手续，他的登机牌如何找到
行李托运物品要求	冷冻鸡鸭能托运吗
【提取】行程缺失-如何手添	国际机票添加行程
打招呼	在吗？
姓名-认证非本人	我的身份证怎么被绑定过
通用---咨询客服电话	客服电话是多少
其他	选座位号
其他	你好，我的票号有四趟行程，但是app上只有三趟
其他	飞行模式无法使用
证件-删除已添加证件	删除 姓名：张二愣 证件号：524683569856981452 删除原因：此身份证非现18653102101手机号机主，影响我绑定身份证号
其他	航班自动变更
其他	工具箱在什么地方？
其他	哈尔滨机场国航值机柜台在哪
取消值机-如何取消值机	取消值机
其他	微信
带物品登机	请问腊肉可以带上飞机吗
其他	旅豆
打招呼	有人吗
打招呼	你好
登机、过检时间	您好   我刚定的机票本来是7点多的  但是延误到9点40多    请问我们要几点到机场
常用联系人的页面在哪里	找不到常用联系人
其他	同时有2个行程是不是只能看到一个电子登机牌
行李托运物品要求	手机可以托运吗
登机、过检时间	14:15的航班截止办理托运
其他	我现在的版本里面，没有工具箱，什么情况
其他	工具箱在哪
通用---咨询客服电话	你们的客服电话
带物品登机	200ml的洗发水能不能带
通用---咨询客服电话	客服电话
取消值机-如何取消值机	值机了怎么取消
行李托运物品要求	用手机登机牌可以托运行李吗
其他	说话呀
手机值机---为自己值机索引	手机值机的二维码找不到了
【隐私规则】行程提取时间	最多可以有多少年的航行记录啊？
其他	不是这个，是登录号
登机流程	怎么办理乘机
其他	姓名和已认证的姓名冲突
其他	电子登机牌支持
其他	开发票金额大于企业开票金额
其他	消防员优先
其他	12000毫安的可以吗？
其他	航旅更新了，现在都查不到免票舱位了
退票、改签	取消订单
行李超重	行李托运费怎么购买？
打招呼	您好
值机-值机选座失败	无法值机
行李中转	托运的行李在中转处需要拿吗
他人值机-部分航司儿童不支持办理	您好！为什么孩子不能和我们大人一起选座？
打招呼	你好
航班保护中	航班保护要多久
获取延误证明	延误证明
打招呼	你好
电子登机牌与纸质登机牌	请问值机后还需要到机场打印登机牌吗？
证件---修改证件	变更账户证件信息
打招呼	在吗
值机详情-座位被预留	我没有值机，为什么自动值机了呢
手机值机---为自己值机索引	怎么选座
其他	行李
航班详情-拥挤度的意思	拥挤度
值机详情-座位被预留	手机值机不小心点错预留啦，想改
他人值机-部分航司儿童不支持办理	带婴儿怎么值机
儿童独自乘机	未成年可以在没有监护人陪同下乘坐飞机吗
打招呼	你好
其他	人工
其他	怎么办？
其他	怎么添加信息？
如何为他人值机	可以帮别人值机吗
其他	😂😂😂
行程-索要发票、行程单等	你好！我需要提供机票报销
行程-索要发票、行程单等	报销
带物品登机	20000毫安的充电宝可以登机吗
其他	港澳通行証
机票---票价、余票提醒	查询机票价格。
结束语	谢谢回答
其他	怎么搜索航班
其他	😑
其他	为什么老是未获取到旅客信息？
