label	content
如何查看行程	我朋友帮我买的机票该怎么查询
他人值机-部分航司儿童不支持办理	为什么孩子的身份证值机值不了？
如何查看电子行程单	我已经买了机票了，怎么查行程单
抱怨	你们再不改善那些低端小问题 客户都跑了哟
飞机上能否使用手机	飞机上可以用手机听歌吗？
其他	行程提醒
什么是open状态	什么叫open票啊
其他	我给忘记了
其他	没安检显示已安检
【提取】行程缺失-如何手添	行程已经添加成功
抱怨	晕
其他	套餐价啥意思
带物品登机	上机对充电宝有何要求
机票---预订机票	我的机票定了吗
手机值机---为自己值机索引	多次值机失败，可以协助吗
值机-值机选座失败	为什么我给别人值机不了
其他	杨 018-2358865806
他人值机-部分航司儿童不支持办理	怎么帮同行孩子值机
机票---预订机票	这软件有订票功能吗？
账户信息-如何修改手机号	我今天只是修改了手机号码
行李限额	行李箱限额
其他	如何更改电子邮箱
其他	PRO版费用多久
遗失物品	丢了东西
其他	客服群 怎么把我踢出去啦
无法取消值机	我取消今天下午出发重庆到天津的值机业务取消不了
常用联系人的页面在哪里	常用联系人在哪？
贵宾厅	vip休息室
如何成为vip选座	我九日下午乘国际航班  我没买头等座  有幸成为贵宾的  想知道  谢谢
其他	护照
证件-删除已添加证件	删除原有用户证件认证
登机流程	网上值机后如何登机
其他	可以找你帮一个忙吗？
值机-如何为同行人办理值机	怎么和同程人一起选座
登机、过检时间	托运行李最迟需提前多久
行李托运物品要求	笔记本电脑能托运吗？
通用---咨询客服电话	客服人工电话是多少
值机详情-未开放选座、什么时间开放选座	怎么才知道开始选择座位了？
其他	原帐号未注销，但已停机，怎么注销
通用---咨询客服电话	没有客服电话
手机值机---为自己值机索引	怎么在手机上办理值机？
值机详情-座位被预留	有预留座位是否需要重新选座
如何看海拔高度	你好，怎么查看飞机时速和高度
手机值机---为自己值机索引	怎么值机
什么是open状态	OPEN票怎么办理
如何为他人值机	怎么提别人选座，自己不乘机
登机、过检时间	我想选前排座椅，请问什么时候能值机？
手机值机---为自己值机索引	可以用手机选座位吗
其他	飞行情况
乘机证件相关_成年人	乘机证件有什么
乘机证件相关_未成年人	儿童用身份证乘机
其他	只有户口簿可以吗
带物品登机	奶粉可以带吗
取消值机-如何取消值机	航班延误，如何取消值机
认证-注销账号	我需要注销
打招呼	哈喽
电子登机牌与纸质登机牌	有电子登机牌还需要办理纸质登机牌吗
带物品登机	坐飞机可以带多少毫升洗发水？
证件-删除已添加证件	如何删除自己的证件
【提取】行程缺失-如何手添	我的机票信息都没显示，怎么操作啊？
其他	厦门航空
他人值机-部分航司儿童不支持办理	携带刚出生37的宝宝该如何值机
其他	能查询我老婆的登机纪录吗
其他	请人工帮取消
查询次数上限	访问次数超过限制
座位标志说明	手机值机为什么所有座位都不可选？
其他	哈尔滨机场国航值机柜台位置
如何预约选座	如何预订座位？不是值机
歧义-如何获取登机牌	自动值机之后怎么取票？
【提取】行程缺失-如何手添	我个人原定的机票取消了，但是我在你们app上帮其他同行人预定的座位，现在我看不到信息了，怎么办？
其他	我去意大利的
值机-值机选座失败	我为什么不能值机？
抱怨	你看吗？
机票---票价、余票提醒	身份证可以查定的机票价格吗？
通用---咨询客服电话	人工客服电话多少？
无法认证	为什么我的所有认证都失败了
【隐私规则】查询他人行程	你好，请问别人在他下载的旅航纵横上帮我订过机票，他有我的身份证号码和名字，那在他的旅航纵横上是不是就可以查到我今后的行程记录呢？
手机值机---为自己值机索引	再哪里选座
带物品登机	香烟只能带两条吗
乘机证件相关_成年人	乘机证件都有哪些
无法取消值机	手机选座取消不了了，影响改签
其他	没有修改
值机-值机选座失败	我的怎么选不好座
其他	手机选座
值机-值机选座失败	老是值机失败
行李托运物品要求	蚊香液可以托运吗
如何添加常用联系人	香港回乡证怎么添加常用联系人
其他	有互动的微信号嘛
行程-索要发票、行程单等	9991956203992如何打印行程单
其他	是我本人值机，却显示这页面，什么意思？
飞机有wifi吗	飞机上有无线网么
其他	Fdsfsdfas
认证-如何认证	如何上传身份证认证
延误险	航班延误赔偿
预约选座失败	为什么我不能给同乘人预约值机？
查询航班行李限额	南方航空行李限额
其他	哈
修改中文名	我新换了护照，总是添加不了，说我的英文名字与中文名字不符，如何解决
【提取】行程缺失-如何手添	印尼鹰航的行程为什么导入不进去
其他	石家庄到沈阳
有氧舱问题	如何申请有氧仓？
其他	17702937676
里程累计	我的里程在哪存储呢
退票、改签	我要改签机票
【提取】行程缺失-如何手添	我的机票信息怎么显示不出来呀，
【提取】行程缺失-如何手添	我的行程添加成功了，为什么没有显示
【隐私规则】查询他人行程	输入身份证查航班可吗
其他	动车和飞机行程同时显示
其他	能给几个人选
退票、改签	改签查询
其他	化妆品可上机吗？
如何补打登机牌	补打登机牌
手机值机托运问题	需要托运行李，就不能提前选座吗？
闲聊	你会什么
其他	报账
如何获取电子客票号	电子客票号在哪？？
打招呼	这个软件能做什么
机票---预订机票	购买机票后多长时间可以查询到
带物品登机	化妆品可以带吗
其他	我朋友定的票，你能看见票价是多少
带物品登机	能带50ml以内的液体吗
通用---咨询客服电话	我需要联系人工客服
手机值机---为自己值机索引	可以手机选座了吗？
如何修改常用联系人	常用联系人在哪里修改
其他	南方航空行李托运
遗失物品	托运，行李被打开，丢了东西。
修改中文名	认证的护照姓和名写反了怎么改
未显示国际行程	你好， 为什么我看不到我飞韩国的行程呢？
【提取】行程缺失-如何手添	你好我16号晚上出行北京，现在没有显示待出行信息
其他	我想问一下
如何获取别人的电子登机牌	帮朋友选座位后可以出电子登机牌吗
值机-如何为同行人办理值机	同样航班，我朋友已经值机好了
值机-如何为同行人办理值机	如何为家人值机
其他	常客卡怎么弄
其他	这样不好吧！同行人不能选到一起，不方便。难道你们还要限制乘机人数吗？
飞机上物品遗失	物品遗失在飞机上
其他	出入境
登机流程	第一次做飞机因该怎么办
带物品登机	你好，乘飞机允许带白酒吗？
如何修改常用联系人	修改常用旅客信息
其他	没有其它方式吗
登机、过检时间	电子值机以后最晚几点可以过安检
【隐私规则】查看某航班是否购买成功	在哪查询机票订好没有
非本人行程无法值机	选座时说我不是本人
如何添加同行人	保存保存同行人
行程-索要发票、行程单等	费用报销
其他	请回答，谢谢
姓名-认证非本人	我现在上不了航旅纵横提示说：该证件己被其他帐号认证
其他	你们联系方式
行程-索要发票、行程单等	增加行程单
其他	带婴儿
行程-索要发票、行程单等	机票报销行程单怎么邮寄？或者机场打印？
登机、过检时间	可以提前多久打印登机牌
【隐私规则】行程提取时间	为什么12年的查不到。
其他	什么意思
退票、改签	取消航班
托运流程	怎么托运
无法添加同行人	已添加同行人 但值机不了
其他	接送机无订单
其他	群
身份证带有x如何认证	身份证有字母
行李超重	托运行李价格多少
机票---预订机票	怎么订机票？
行李限额	多大尺寸的行李箱可以带上飞机
行李托运限额	免费拖运行李的重量是多少？
机票---预订机票	怎么在app上买票
机票---预订机票	我最近购买了两趟飞机票，但只显示一趟可选座，后面的那趟如何选座？
行李限额	请问每人行李限额
其他	电子票号
里程累计	ps288飞行了6个多小时，行程怎么才2000公里？
【隐私规则】行程提取时间	我在2010年9月份乘机从厦门飞往郑州，为何行程上没有显示？
取消值机-非本人操作被变更座位	为什么预约成功的座位，会被无缘无故的调换?！
其他	纵横为何没有春秋航空
值机-如何为同行人办理值机	如何为同行人办理选座
其他	CZ 3250到达广州是广州南 还是北
携带物品要求	飞机可以带夹板吗
非本人行程无法值机	为什么一直显示非本人行程，不可值机呢
其他	有没有退单
【隐私规则】行程提取时间	2012年的航班
行李转盘	行李转盘号查询
其他	2009年
他人值机-部分航司儿童不支持办理	携带0-2岁婴儿如何值机
临时乘机证明办理	怎么办临时身份证
值机-值机选座失败	为什么手机选不了座
其他	如何办理积分卡
带物品登机	从柏林飞北京可以随身带玻璃杯子吗
其他	有什么办法可以解决？
行程-索要发票、行程单等	行程单没有怎么回事？
【提取】出现了非本人购票的航班	没订过的航班出现在航旅上了
行李托运物品要求	液体托运
机票---预订机票	有余票为什么订不了
其他	网上约好值机选好位子，航空公司会给你信息吗？
行李携带须知	行李都能带什么
抱怨	你还是没解决
通用---咨询客服电话	客服电话号码是多少
取消值机-如何取消值机	为什么不解决取消座位的问题
行李限额	可以带大书包吗
无法添加同行人	你好，国际航班，手机选座不可以添加同行人吗
其他	你好，买票之后，又想带小孩出行该怎么办
登机、过检时间	6月10日GT1096什么时候可以值机
其他	出境航班
其他	总说我电话不对
wifi租赁	如果预约wifi
【隐私规则】查询他人行程	能用身份证查询机票？
机票---预订机票	我要订票
带物品登机	小米充电宝可以带上飞机吗
机票---预订机票	如何帮朋友买票
其他	精转的飞机怎么没显示
如何修改常用联系人	怎么改常用乘客信息？
其他	我的历史记录不完整
他人值机-部分航司儿童不支持办理	儿童网上值机
取消值机-如何取消值机	我只希望取消选座
行李托运物品要求	国际航班饮料可以托运吗
其他	春秋航空机票如何绑定
其他	里程卡
其他	爱心服务订单哪里查看
错误代码	错误代码3121
手机值机---为自己值机索引	那如果我想网上值机呢？
猜一猜尚未结算---没有结算	为什么我的航旅纵横手机选座只能提早2天，而我朋友的航旅纵横可以提早好多天选座？而且猜一猜点不进去，只出现上一行程结算情况？
其他	食品
他人值机-部分航司儿童不支持办理	小孩在手机上能办值机吗
其他	95350 GT
其他	有用的不知道，没用的知道也没用。
其他	英文名怎么查
携带物品要求	衣服能不能带上飞机
退票、改签	我们赶不上飞机，可以改签吗
机票---预订机票	如何购买票
行李托运物品要求	电磁炉可以托运嘛
他人值机-部分航司儿童不支持办理	婴儿值机
【提取】手添新版-廉航如何添加	春秋航空的行程找不到
抱怨	你死了
行程-索要发票、行程单等	是否补打行程单
行程-索要发票、行程单等	可以重新分开开发票吗
如何为他人值机	我填写的信息都对的，在保存时候，显示提示我非本人行程，不可值机
行李限额	登记行李箱是多少寸
行李托运限额	托运行李额
其他	如何推荐给朋友
照片在哪里	照片在哪
其他	通航机票是什么？
值机详情-未开放选座、什么时间开放选座	为什么明天起飞了还是选不了座，说没有航班信息
【提取】行程缺失-如何手添	我的行程只有2018年的，其他的哪里去了？
【提取】出现了非本人购票的航班	为什么我收到，济南到丽江的航班订票信息？
其他	我的常客卡点开之后显示错误
手机值机---为自己值机索引	请问哪里可以选座
如何查询往返机票	请问怎么买往返机票？
行李托运物品要求	液体物品托运上限
抱怨	no
查询航班行李限额	HU7605航班行李限额
其他	航班记录
中转路线	厦门T3航站楼怎么坐摆渡车到18检票口
询问机翼、靠窗位置	这些位置是不是机翼旁
分享-如何分享航旅纵横APP给其他人	如何把航旅纵横APP推荐给朋友啊？?
值机-值机选座失败	为何无法值机，川航
行程-索要发票、行程单等	行程单怎么打
行李托运限额	请问从胡志明市到广州白云机场，托运一件行李不超5KG需要出拖运费吗？
如何获取升舱发票	升舱发票
带物品登机	托运液体有没有什么限制
登机、过检时间	提前多久可以值机
其他	经停
手机值机---为自己值机索引	我要取消给别的值机，提示在工具箱操作，怎么找不到工具箱
延误险	延误险怎么赔付
机票---票价、余票提醒	全价机票怎么看
值机-同行人添加数量限制	3人不能预约值机
其他	我的身份信息是以前的号码
航司电话	天津航空公司的客服电话多少
值机详情-未开放选座、什么时间开放选座	请问，国际航班提前多长时间可以手机选座直机
【隐私规则】行程提取时间	2011年前的行程没有？
值机详情-未开放选座、什么时间开放选座	手机值机几号可以？
带物品登机	有汁的菜可以带嘛
行李托运物品要求	笔记本电脑可以托运吗？
如何为他人值机	如何帮别人值机
手机值机---为自己值机索引	你好，怎么选座位？
登录-忘记密码	忘记密码，手机又更换了  怎么办
其他	手机上选座
查询航班行李限额	您好，国际航班行李限额多少啊？北京到塔什干，乌兹别克斯坦航空
其他	怎么提供照片？在哪里提供？
其他	名字打错了一个字怎么办
航班保护中	您好 请问航班保护是什么意思？
如何升级	怎么下载新版
带物品登机	水果店可以携带吗
行李携带须知	托运违禁品
其他	短信
其他	10001
其他	察寻
抱怨	我不用QQ
值机-值机选座失败	航班仓位等级不同不能值机
他人值机-部分航司儿童不支持办理	为什么儿童不能提前预定座位
手机值机---为自己值机索引	座号从哪里选？
手机值机---为自己值机索引	经济舱可以选座  8A吗
其他	哈尔滨机场流量
通用---咨询客服电话	航旅的客服电话？￼
如何获取电子登机牌	在哪里打开电子登机牌
其他	四川航空值机
如何补打登机牌	登机牌补
机票---预订机票	预定机票
值机-值机选座失败	为什么国际航班不能在航旅纵横上值机？每次都提示认证？
行程无法添加	无法手动添加行程，有报错
其他	充电宝规格
查询航班行李限额	想问丽江飞西安天津航空公司可以免费托运行李
证件-删除已添加证件	我的证件提交输入错误了 但是没找到地方删除
延误、取消	国际航班延误赔付
其他	你好，怎么查看价格的？
其他	app里能打吗？
手机值机托运问题	电子值机后可否去柜台办理行李托运
值机详情-座位被预留	我的航班座位怎么系统自动选了
带物品登机	微波炉可以带上飞机吗
抱怨	接机投诉
其他	我今天下午的航班
登机、过检时间	网上值机最晚起飞前的几小时
【隐私规则】查看某航班是否购买成功	我近期有没有订够机票
值机详情-未开放选座、什么时间开放选座	22号的mu220航班什么时候开始选座
其他	13920001972
【提取】行程缺失-如何手添	为何有的航程没有记录
其他	工具箱在哪，没找到
【提取】行程缺失-如何手添	行程不显示
未显示国际行程	国际航班怎么没有显示
抱怨	你这就没意思了小横
如何预约选座	是不是我网上预约座位后，在去航空公司app办理值机
带物品登机	请问：随身携带手机充电宝的容量有什么规定？谢谢！
其他	选座有费用吗
行李携带须知	非托运行李不能带什么
值机-值机选座失败	为什么不能进行值机选座
其他	23弓63了496
其他	你们只有QQ群吗
其他	eid
取消值机-如何为自己变更座位	更改不了座位怎么办？
航司电话	航空电话
其他	朋友都成功了
航班动态-预警状态的含义	帮我看看16号17:35从福州-南宁的航班显示预警是什么预警呢
带物品登机	你好  乌航  充电宝能带多少毫安的
获取延误证明	延误证明在哪里开？
订餐	MU551有午饭吗
其他	什么情况？
取消值机-如何为自己变更座位	手机选座后怎样修改？
手机值机是否还需取票	手机选座好了之后，直接拿着行李箱去安检吗？
认证-注销账号	怎么注销账号
其他	工具箱在哪个t页面
其他	深圳航空
行李携带须知	可以不托运的物品有哪些
座位标志说明	好多座位全部带锁
【提取】行程缺失-如何手添	航班信息没有显示
其他	为什么显示一个身份证号对应多人呢？
其他	网上登机牌
值机-值机选座失败	手机无法值机
抱怨	互动你妈啊
如何查看电子行程单	怎么打印电子客票行程单
取消值机-如何取消值机	航班保护如何取消值机
机场--如何查看机场雷达、交通、大屏、地图	参与了延误猜一猜，无法兑换机场雷达。
其他	值机后没按时到达机场
其他	订座位
账户信息-如何修改手机号	我要用原有手机号重新注册
其他	历史值机记录发一下
无法取消值机	值机不能取消
其他	儿童免费吗
【提取】行程缺失-如何手添	为什么看不见机票订单
经济舱座位分布	值机为什么无法获取仓位图
其他	办托运
其他	问题不对
其他	航线图
姓名-认证非本人	本人没有绑定身份证，为什么显示已经绑定过了
修改中文名	我的护照信息姓名反了
其他	我办不了
询问机翼、靠窗位置	安全出口位置
行李托运物品要求	国内旅行，航班托运行李中，能托运几瓶酒？
带物品登机	固体的火锅底料可以带么
他人值机-部分航司儿童不支持办理	如何帮儿童选座？
其他	新加坡航空
通用---咨询客服电话	我需要人工服务
其他	但是我的同事已经选了
证件-删除已添加证件	徐超杰，证件号：G34361731，删除原因：护照已过期
值机详情-未开放选座、什么时间开放选座	自航班起飞时间前多少个小时就可以手机值机了
其他	硕放机场直飞新加坡
常客卡添加失败---其他	為什麼我不能添加常客卡
其他	为什么差不多所有的行程？
退票、改签	改签机票
行程-索要发票、行程单等	行程单打印不了
其他	客服没有回复
行李托运限额	HO1840航班有没有免费行李托运
值机-值机选座失败	值机不了
【提取】行程缺失-如何手添	别人帮我汀机票怎么查
行李托运物品要求	冻海鲜办托运怎么包装
修改中文名	在飞猪网买的机票名字最后一个字输错了能改吗？
取消值机-如何取消值机	付费选座，如何取消
值机详情-座位被预留	如何预留座位
带物品登机	液体真空包装得火锅底料可以带上飞机吗
无法认证	为什么旧护照和新护照不能同时通过认证？
pro版下载	航旅纵横PRo版怎么下载
其他	选坐
他人值机-部分航司儿童不支持办理	你好，小孩的坐位怎么不能选呢
贵宾厅	贵宾室在哪
如何办理升舱	怎么办理升舱
询问机翼、靠窗位置	如何选择靠窗位置
无法取消值机	没有办法取消值机，怎么办？
其他	国外的往返有记录吗
退票、改签	我现在要改签
如何查看行程	查一下我的机票
其他	贵阳民航电话
登机、过检时间	我现在要几点之前到机场？
打招呼	在
pro版下载	怎么升级pro版
如何查看行程	如何查值机记录
其他	什么意思，不懂呀
如何为同行人预约座位	我可以用这个平台给朋友预约座位吗
值机详情-未开放选座、什么时间开放选座	3U8295航班座位只有十多个小时了，咋还没有开放呢？
值机详情-未开放选座、什么时间开放选座	HU7907西安-巴黎，06月11日。啥时手机值机？
带物品登机	你好，请问洗面奶可以带吗？
值机详情-未开放选座、什么时间开放选座	选座啥时候正式开放
值机记录-变更或取消他人的座位	怎么取消帮他人的值机
订餐	机餐
登机、过检时间	停止值机还能登机吗
其他	预约座位输入爸爸身份证号，出来的宝宝名字合适吗
其他	提前几天能看到未来行程
值机-同行人添加数量限制	为什么我选了三个座位，客票信息就只有我一个人的呢
其他	儿童座位怎么办理？
其他	就是我自己的
其他	旅行豆能干什么
其他	驾驶本可以吗
值机-部分国际航班或廉价或入疆入藏的航空不支持	春秋航空是不是不支持值机
值机详情-未开放选座、什么时间开放选座	你好，我明天飞往珠海的航班什么时候开放占座？
其他	请问航旅登机牌如何设置？
手机值机---为自己值机索引	手机从哪里选座？
【隐私规则】行程提取时间	为什么我的风飞行记录只有16年以后的
值机记录-查看自己、他人、同行人的座位	座位信息在哪
延误险	怎么购买延误险
通用---咨询客服电话	没有人工客服吗？
【隐私规则】行程提取时间	如何添加几年之前的行程？
带物品登机	能带多大的充电宝
其他	办理乘机手续是指
登机流程	怎么乘坐飞机
行程-索要发票、行程单等	我近期的飞机发票去哪里找？
其他	ca4539
其他	我的账号被限制值机了
航班动态咨询---其他	有航班起飞提醒吗
带物品登机	滑板可以带上飞机吗
未显示国际行程	春秋航空的国际航班会显示吗？
其他	您好这个是什么意思，我都填写齐全了也没有错误
通用---咨询客服电话	客户热线多少
其他	如何设置偏好走道位
其他	可是还没显示
乘机证件相关_成年人	身份证不见了可以用护照登机吗
其他	之前充值的2000元是干什么用的
如何获取电子登机牌	软件怎么显示不了电子登机牌
机票---预订机票	在哪购买机票
带物品登机	散粉可以带上飞机么
姓名-认证非本人	我身份证号码本是500107199507026525，但认证时却说我证件已被其他帐号认证，且前三种方法都不行
行李托运限额	你好！我咨询一下特价机票每人可以托运多少公斤，
机票---预订机票	儿童怎么购买机票
其他	航空口令如何获得
证件&姓名-添加他人证件	能否添加别人的证件
航旅限制访问	限制访问次数
登机、过检时间	请问一般什么时候可以值机啊？
行程-索要发票、行程单等	我的发票什么时候能收到？
修改英文名	护照认证一直提示中英文姓名不匹配
其他	让输入凭证号码
其他	搜索
什么是值机	值机和办理登机牌是一个意思吗
如何预约选座	在哪里预选座位
其他	中转有免费餐吗
认证-如何认证	怎么认证
其他	😁😁😁
航班保护中	我的航班显示保护中
其他	你们的预估起飞时间是怎么来的
其他	什么工作人员操作
如何添加同行人	怎样添加同行人
其他	台湾
其他	请正经回答问题
如何成为vip选座	怎么办理会员选座位
接送机---如何申请接送机发票	接送机发票需要几个工作日开出？
pro版下载	下载pro
如何预约选座	可以预约登机选位吗
行李限额	请问经济舱可以同时携带背包和行李箱登机吗
值机详情-未开放选座、什么时间开放选座	我是9号凌晨40分从上海浦东机场起飞到布达佩斯航班什么时候可以手机值机选座
其他	你好，协议签订界面在哪
行程-索要发票、行程单等	发票一直不发给我
其他	我手持身份证拍照，一直显示照片格式错误是什么情况
通用---咨询客服电话	需要人工服务
带物品登机	飞机场可以带中药没
其他	我的票呢
【隐私规则】查询他人行程	查询其他人的航班
手机值机托运问题	我办理了订位还能托运行李吗
抱怨	太费劲了
其他	我认证成功了吗？
航班保护中	“您无权查看该信息，乘机人已开启行程保护”
什么是常客卡	你好，常客卡有什么作用
未接机如何退款	从贵平台下的接机服务，但是车没有按时出现，现要退费，怎么处理？
如何查看行程	定好的机票查询
手机值机---为自己值机索引	手机选座怎么操作？
机场电话	武汉天河机场客服电话多少
其他	太远了
航司投诉	行李破损
其他	我想查一下我的航班动态
其他	关注的航班显示当地时间是什么意思
机票---预订机票	购票时如何添加同行人？
【提取】行程缺失-如何手添	提取行程
其他	没有银行卡怎么绑定？
值机-如何为同行人办理值机	怎么帮和我同行人选座位？
账户信息-如何修改密码	如何修改密码
乘机证件相关_未成年人	儿童未领取身份证怎么验证身份呢？
无法添加同行人	怎么不能添加同行人？
退票、改签	亲，航班取消了，可以改期，还是？费用怎么退回
其他	请问您是智能，还是人工
其他	订单下不了
其他	9.99E+12
QQ群进不去	申请了几遍群都没通过啊
【提取】行程缺失-如何手添	为什么显示已开放值机 缺提取不到我的行程
机票---预订机票	为啥买不了票
他人值机-部分航司儿童不支持办理	国航的航班，儿童能办理值机吗
其他	还那么靠后
值机-值机选座失败	请问长安航空为什么不能值机
【提取】出现了非本人购票的航班	我没买机票但是显示我有一班航班是为什么
取消值机-如何取消值机	怎么取消选座
行程无法添加	为什么没有办法手动加入行程
行李托运限额	国际行李托运可以多少重量
电子登机牌与纸质登机牌	我想问下电子登机牌可以换成纸质登机牌吗
值机记录-变更或取消他人的座位	帮助别人手机值机，现在如何取消？
值机-同行人添加数量限制	我可以为几个同行人值机
取消值机-如何取消值机	怎样取消值机
带物品登机	防晒霜能不能随身携带
乘机证件相关_成年人	订票证件
行程-索要发票、行程单等	怎样开具发票
其他	飞机上有无网络
无法取消值机	取消值机操作不了
其他	接机行程单怎么获取？
带物品登机	周黑鸭能带上飞机吗
儿童如何用电子登机牌	怎么取儿童机票
其他	pro版
查询次数上限	显示访问次数限制
延误、取消	我本来是订的今晚6月4号浙江长龙航空GJ8972次航班23:15榆林机场到萧山机场的航班，结果现在发现飞机已经飞走了，但是完全没有通知我航班时间变了，现在延误了，怎么办
机票---票价、余票提醒	机票看不得到价格
行李限额	经济舱可以托用几件行李
行李托运物品要求	插排可以托运吗
其他	是不是改版了
其他	联系人
临时乘机证明办理	临时身份证办理
【提取】行程缺失-如何手添	为什么我买了机票，今天出发，还没有信息显示的？
延误险	怎么买延误险
他人值机-部分航司儿童不支持办理	川航如何与儿童一起选坐
机票---预订机票	不能在APP上买票吗
行程-索要发票、行程单等	补打发票怎样
登机流程	经停乌鲁木齐，20点55到龙嘉机场的航班是哪班
手机值机---为自己值机索引	不懂从哪里办理值机
证件---修改证件	身份证号变更怎么弄
值机-值机选座失败	值不了机
其他	预约
未显示国际行程	国际航班没有显示
其他	CA1529
行程-索要发票、行程单等	机票报销凭证
其他	图
行程-索要发票、行程单等	你好，现在行程单是邮寄纸质的还是电子版的？
带物品登机	可以带白酒？
其他	现在软件怎么和原来不一样了
通用---咨询客服电话	需要人工客服
取消值机-如何取消值机	需要取消订座位
【隐私规则】查询他人行程	可以查询他人信息吗？
老人乘机	70岁以上老人乘机可以吗？
行李托运物品要求	酒可以托运吗
其他	个人乘车证明
其他	如何添加多个证件号
【提取】行程缺失-如何手添	而且也不显示之后的行程，查不到航班
其他	ca123
订餐	Mu2709有餐食吗？
分享-如何分享航旅纵横APP给其他人	怎么分享航旅纵横
机票---预订机票	如何购买联程票
带物品登机	乌龟能携带吗
未显示国际行程	亚航行程未显示
取消值机-如何取消值机	我有一个值机想取消
【提取】出现了非本人购票的航班	我没订今晚21点贵阳飞北京的机票，为什么总提示我有订单？
机票---预订机票	提交购票凭证失败
其他	我在重庆机场
如何查看行程	我的机票信息能帮我查询一下嘛
手机值机托运问题	请问办理手机值机，还可以到机场托运行李吗？
航站楼查询	航站楼在票的哪里看
手机值机---为自己值机索引	国际航班可以电子值机嘛
其他	二周岁儿童
其他	提示截图
其他	提示空号是什么原因？
行李托运限额	最大号行李箱不超过20kg可以办理托运吗？
值机-值机选座失败	为什么同一个飞机我的不能值机而其他人的可以？
乘机证明错误	乘机凭证现实未乘坐
其他	为什么从未坐过的航班显示已使用
其他	13917431255
手机值机---为自己值机索引	请问我想值机选座
【提取】行程缺失-如何手添	请问我添加了一个行程，为什么在app上查不到呢
携带物品要求	助焊剂可以带上飞机吗
【隐私规则】查询他人行程	我能查一下我孩子的机票信息吗
航司是否支持手机值机	首都航空可以在线选座吗？
登机牌---有行李的可以直接使用电子登机牌（二维码）吗?	持有电子登机牌办理行李托运是否还需要补打纸质登机牌
取消值机-如何取消值机	选座后取消
pro版下载	怎么升级pro
【隐私规则】行程提取时间	请问，2011年前的飞行纪录如何调取？
其他	首都机场有几个航站楼
他人值机-部分航司儿童不支持办理	请问我是东方航空，小孩子可以在手机上选座位吗？上海浦东到美国洛杉矶。
机票---预订机票	如何订机票
行李托运物品要求	路由器可以托运吗
带物品登机	电子烟可以带吗？
儿童独自乘机	满16周岁的小孩可以做单独坐飞机吗？
其他	这是多少
其他	没有工具箱
行李托运物品要求	托运可带的护肤品化妆品有哪些？
如何查看行程	查看全部机票订单
其他	😂
乘机证件相关_未成年人	孩子户口本值机
接送机---如何申请接送机发票	可以开送机发票吗
航班动态-航班动态状态不准	航班信息错误
航司电话	首都航空公司服务热线电话是多少
其他	邮寄
航班取消-本人无法取消	航班取消要改签。可是已经值机了改不了
【隐私规则】行程提取时间	如何查看历史行程
【提取】出现了非本人购票的航班	非本人航班
姓名-认证非本人	身份认证被占用
如何办理升舱	要提前多久可以付费升舱
其他	托运行李的计算方法
其他	常客卡类别
询问机翼、靠窗位置	为什么看不到机翼在哪？
带物品登机	充电宝可以带多少毫安的
询问机翼、靠窗位置	哪个位置不会被机翼遮挡？
其他	我已经购票成功
行李托运物品要求	护肤品150ml 可以托运吗？
座位标志说明	携带婴儿锁定座位
取消值机-如何为自己变更座位	怎么改值机
如何查看行程	如何查看小孩行程
他人值机-部分航司儿童不支持办理	儿童票值机
其他	点不了呀？
遗失物品	北京机场遗失物品电话
他人值机-部分航司儿童不支持办理	带婴儿乘坐飞机，不能手机选座吗
认证-如何认证	绑定护照
【提取】行程缺失-如何手添	我的行程为什么没有显示？
如何修改常客卡	怎么修改会员卡密码
登机流程	值机还能托运吗？
机票---预订机票	怎么搜索机票后无法购买
手机值机是否还需取票	值机后可以打印纸质机票吗
其他	神州专车到达后 怎么确认到达目的地
如何办理升舱	仓位升级
旅豆中心---旅豆如何获取	可以购买旅豆吗？
其他	手机选座
其他	一个账号能不能绑定多个人
取消值机后是否可以重新值机	你好，取消值机后还能再次网上值机吗？
航司是否支持手机值机	国际航班可以在线值机吗？
其他	为社么
延误、取消	今天早上8点多，珠海飞乌鲁木齐的航班，延误到必点了
其他	如何提前申请
其他	护照号写错了
其他	北京首都机场的国航值机柜台在哪
如何查看行程	查询一年订单
带物品登机	洗面奶能随身携带吗
【隐私规则】行程提取时间	请问怎么提取2011年的行程
行李托运物品要求	电脑要托运吗
其他	联名卡
【提取】行程缺失-如何手添	我定的机票为什么没有显示
修改英文名	我想关联我的港澳通行证，为什么老是说我的中英文名字不匹配
其他	南航
值机-如何为同行人办理值机	你好 请问我怎么帮家人值机？
认证-取消认证	帮我取消认证
他人值机-部分航司儿童不支持办理	儿童不能预值机吗
他人值机-部分航司儿童不支持办理	儿童机票怎么选座位？
其他	在哪里升级了？
其他	请问这是为什么
航班保护中	行程保护取消
【提取】出现了非本人购票的航班	我有一个今天晚上厦门飞北京的航班，可是我并没有订过这个机票。
未显示国际行程	国际航班行程缺失
抱怨	我只希望这个软件能完善些，我自己手动添加我还用这软件有什么用？，你们应该能给添加才好
如何预约选座	两个行程中的第二个如何预约选座
其他	可以加入家人吗
航班取消-本人无法取消	航班取消了，我要取消值机
其他	未开放座位前，可选多个座位吗？
其他	按你这个办不了
