label	content
行李托运物品要求	托运液体
他人值机-部分航司儿童不支持办理	孩子证件为什么不能选座？
行李托运限额	免费托运行李额度是多少？
认证-如何认证	能不能人工认证身份证
【隐私规则】行程提取时间	为什么之前的航程没有在内
婴儿乘机	刚出生的婴儿能乘飞机吗
如何为他人值机	能为别人选座吗
登机牌---如何打印登机牌？	如何打印登机牌？
抱怨	不会回信息吗？
无法认证	我以前认证过，但是忘了密码，现在重新认证不了
【提取】行程缺失-如何手添	当地时间7月5日s7418纳德姆飞莫斯科没有添加上呢？
婴儿餐	预定儿童餐
手机值机托运问题	用手机办理值机后，还可以办理行李托运吗？
【提取】行程缺失-如何手添	查不到票
值机-值机选座失败	为啥值不了机
机场有吸烟区吗	吸烟区
乘机证件相关_未成年人	儿童乘机需要带户口本吗
值机-值机选座失败	我怎么不能手机值机
行李托运物品要求	火锅料可以托运吗
如何修改同行人信息	如何删除其他乘客信息
如何查询机票订单	订完票怎么不出订票信息
机票---票价、余票提醒	查机票
手机值机---为自己值机索引	哪里选择同人值机
机票---预订机票	我可以在这里帮别人买票吗
取消值机后是否可以重新值机	可以值机多少次？
航班动态-咨询是否可晚到机场	请问飞机延误了，手机上也值机了，还需要按延误前的准时时间去值机吗
机票---预订机票	怎么买飞机票
乘机证件相关_未成年人	2周岁以内婴儿登机证件
机票---票价、余票提醒	如何查询历史机票的全价
【提取】行程缺失-如何手添	换了护照，之后的行程看不到
提交技术尽快排除、关于系统bug问题	支付参数异常
查询航班行李限额	天津航空，西安直飞伦敦，行李限额是多少
无法取消值机	我在APP取消不了值机
手机值机---为自己值机索引	我怎样选坐位
登机、过检时间	提前多久关闭值机
行程-索要发票、行程单等	我要报销
值机记录-查看自己、他人、同行人的座位	为什么查不到手机选座
如何查看航线图	航线图如何查看
值机-值机选座失败	在线值机无法办理
如何预约选座	不能提前选座吗
行李超重	无免费托运额的机票，托运要多少钱一公斤
【隐私规则】查询他人行程	可以帮别人查看飞机票吗
手机值机---为自己值机索引	从哪里选坐位
如何获取电子登机牌	电子登机牌在哪
机场是否支持电子登机牌	你好，荔波机场不支持电子登机牌，那机场有值机柜台可打印登机牌吗？
行程-索要发票、行程单等	发票怎么申请
无法认证	请问认证不通过是什么原因
证件---修改证件	：换新护照信息怎么处理？
未接机如何退款	接机，自动取消为何不退款
退票、改签	想要改签可以吗
不显示未来行程	我未来的行程没有显示
取消值机-如何取消值机	取消未成年人值机座位。
行李托运限额	托运行李有大小限制吗
机票---预订机票	航旅纵横卖机票吗？
获取延误证明	开具延误证明
什么是团队票	旅游团队票可以选座吗？谢谢
如何为他人值机	为他人选座
航班保护中	航班保护中
具体开放哪些座位	为什么不能选择安全出口位置
手机值机---为自己值机索引	快速选座功能在哪
手机值机---为自己值机索引	你好 怎么选座
值机详情-未开放选座、什么时间开放选座	在线值机时间
机场有吸烟区吗	吸烟区在哪儿
航班中转联程	联程换飞机吗
航班动态-航班动态状态不准	登机时间提示错误，导致我没有登机。如何处理
行李托运限额	28寸的行李箱可以托运吗
eid认证	没有NFC功能验证不了身份证怎么办
行李托运物品要求	白酒托运
常用联系人的页面在哪里	常用联系人页
证件-删除已添加证件	删除证件
无法取消值机	不能取消值机怎么办
如何查看电子行程单	如何查看行程单
行李托运物品要求	中医药液可以托运吗
如何查询常客卡	常客卡在哪
如何成为vip选座	办理贵宾卡
携带物品要求	陶笛可以带上飞机吗
预约值机-关于预约选座是否靠谱的疑问	预约值机什么时候能成功
具体开放哪些座位	明天的航班，今天值机选座紧急出口为什么选不了
航司电话	怎么咨询航空公司
照片在哪里	用航旅纵横拍的飞行照片在哪里找呀？
未接机如何退款	订接机服务，订单有误，用户取消订单为什么不退费？
账户信息-如何修改手机号	想知道以前的行程 但是手机号换了
如何获取别人的电子登机牌	办理两个人的值机只有一个登机牌吗
如何获取别人的电子登机牌	可以帮朋友出电子登机牌吗？
他人值机-部分航司儿童不支持办理	为何儿童不能选座
无法添加同行人	改签后同行人添加不了了
儿童如何用电子登机牌	随行儿童如何一起办理登机牌
行李托运物品要求	卷发棒可以随行李托运吗
取消值机-如何取消值机	航班取消，改签需要取消值机
认证-如何认证	军人证件怎么添加
值机-同行人添加数量限制	请问选座位同行最多能选几个？
取消值机-非本人操作被变更座位	CA8203航旅纵横上选的29C，但实际拿到的是29B
行程-索要发票、行程单等	如何报销行程单
值机-部分国际航班或廉价或入疆入藏的航空不支持	春秋航空是不可以选座么
关于南航选座	Cz8122为什么不能办值机
登机牌---如何打印登机牌？	电子登机牌怎么登机
手机值机---为自己值机索引	选座位页面找不到，工具箱页面在哪里
【提取】行程缺失-如何手添	路线图如何添加国际航班
行李托运物品要求	可以托运防晒喷雾吗？
退票、改签	已办理值机，现需退票，无法到柜台办理，如何处理？
抱怨	衮
孕妇乘机	孕妇乘机规定
手机值机---为自己值机索引	页面哪里自助选座位
手机值机---为自己值机索引	值机座位是否保留
航站楼查询	怎么查航班起飞的航站楼
如何预约选座	我需要重新预定座位
认证-如何认证	怎么能再次注册
他人值机-部分航司儿童不支持办理	儿童票不能提前手机值机是吧？
电子登机牌与纸质登机牌	app值机了还要打印登机牌么
他人值机-部分航司儿童不支持办理	怎么在次办理儿童值机
登机流程	安检托运程序
如何添加同行人	怎么添加同行人手机值机
如何办理升舱	我怎么帮朋友升舱
行程无法添加	不是，要添加行程，查看航班状态，为什么添加不了。
如何为他人值机	我想帮我妈妈值机
通用---咨询客服电话	我需要客服电话
登机、过检时间	我想提前托运可以嘛
他人值机-部分航司儿童不支持办理	怎么给同乘的儿童选座
认证-如何认证	怎么用微信认证
取消值机-如何取消值机	这种情况怎么取消值机
行程-索要发票、行程单等	我要开发票
取消值机-如何为自己变更座位	座位是在你们app上定的，航空公司需要联系你们，更改的
行李托运物品要求	牛肉和盐可以托运吗？
临时乘机证明办理	未带身份证
证件&姓名-添加他人证件	如何添加其他人身份
值机详情-未开放选座、什么时间开放选座	航班起飞前多久就不能用手机值机了
他人值机-部分航司儿童不支持办理	东航国际航班儿童值机
通用---咨询客服电话	我联系我的客服没人回答我卜
航班动态咨询---其他	我的航班为什么取消了
乘机证件相关_未成年人	只带出生证明可以吗
通用---咨询客服电话	没有人工客服吗
电子登机牌与纸质登机牌	你好！有电子登机牌了还可以打印纸质登记牌吗
通用---咨询客服电话	有电话客服吗？
值机-同行人添加数量限制	我在智行上帮四位朋友买了四张机票～为什么不能先预约座位呢～
行程-索要发票、行程单等	我的电子发票开错了，需要重新开怎么弄？
临时乘机证明办理	咸阳机场+临时身份证办理
【提取】行程缺失-如何手添	为为什么实名认证后没显示明天的行程？
值机-值机选座失败	不能帮他人值机
未显示国际行程	为什么境外飞行看不到
退票、改签	已经值机的机票能退吗
有氧舱问题	怎么申请有氧仓
值机-值机选座失败	为什么我选不了，提示还未值机
里程累计	飞行次数不对啊
如何修改常客卡	如何添加更改常旅客
婴儿乘机	儿童登机
机票---预订机票	可以订机票吗
查看别人的预约选座	怎么看帮别人预约值机的内容
值机详情-未开放选座、什么时间开放选座	我选了座位了，没看到什么时候值机
行李超重	行李箱托运费多少钱
手机值机---为自己值机索引	选座位在哪儿？
抱怨	可以骂人吗😓
退票、改签	飞机延误 退票
登录-忘记密码	账号忘记
值机-值机选座失败	我怎么不能选座
无法认证	我为什么不能身份认证
手机值机是否还需取票	请问，山东航空我在航旅纵横手机值机后还需要到机场办理值机吗？可以直接登机吗？
登机、过检时间	你好，什么时间可以值机
如何保存登机牌到iOS wallet（passbook）或安卓“桌面快捷方式”？	我的钱包在哪里可以找到
如何获取电子客票号	可以向你查询电子客票号吗？
如何查看行程	如何通过身份证查询航班信息？
接送机---如何申请接送机发票	投诉 在贵平台预定了接送机服务 但是无法开具发票
抱怨	还是不行啊
订餐	购买餐食
机票---预订机票	不支持购票？
未显示国际行程	国外航班没有显示
值机-部分国际航班或廉价或入疆入藏的航空不支持	我六月二十号西藏航空希望办理值机，怎么办不了
值机详情-未开放选座、什么时间开放选座	我的航班什么时间开放选座
取消值机后是否可以重新值机	取消值机还可以选座位么
行程-索要发票、行程单等	行程单上为什么有样例
修改中文名	你好，我名字变更了信息显示不出来
常用联系人的页面在哪里	找不到 常用联系人 页
登机、过检时间	你好什么时候给我选的值机呀
手机值机---为自己值机索引	手机选座在哪
手机值机---为自己值机索引	我要值机
如何查看飞行计划	飞行计划在哪看
行程-索要发票、行程单等	行程单电子版
行程-索要发票、行程单等	机票行程单打印
乘机证件相关_未成年人	婴儿坐飞机需要什么证件
兑换中心---查找兑换口令	我想问，刚刚兑换的口令，为什么过期或不存在
无法认证	忘记就账号了，认证不了怎么办？
托运流程	时间赶不上托运怎么办
认证-如何认证	新护照不需上传照片吗？
手机值机是否还需取票	手机值机后，能在机场换到纸质登机牌吗
【隐私规则】行程提取时间	只要下载pro版就可以最早看到2011年的行程了吗
取消值机-如何为自己变更座位	如何变更座位
非本人操作被退改签	为什么你们显示我退票了
值机-值机选座失败	为什么手机不能值机？
值机-值机选座失败	mu786不能办值机
清真餐素餐	我看到呼市到广州航班上有正餐，我想预订素餐，怎么订？
通用---咨询客服电话	你们客服电话是多少呢？
他人值机-部分航司儿童不支持办理	儿童如何值机
打招呼	在
查询航班行李限额	请问14号下午14.55的郑州到乌鲁木齐的JD5383首都航空行车可托运是多少公斤？
座位标志说明	选座时，带锁的，是没法选的吗？是需要付费才能选吗
值机-值机选座失败	航班不支持手机值机
手机值机---为自己值机索引	如何办理值机？
值机-如何为同行人办理值机	你好，我要值机的时候要连朋友的一起值机怎么办理
取消值机-如何为自己变更座位	已值机还可以改座位吗
值机详情-未开放选座、什么时间开放选座	选座什么时候正式开放
账户信息-获取不到验证码	验证码超次
登机、过检时间	最晚什么时候到机场
取消值机-如何取消值机	zh8562请帮我取消值机
修改中文名	证件上名字写错了
微信	微信号是什么
值机-值机选座失败	为什么孩子值不了机啊
行程-索要发票、行程单等	行程单原件
非本人行程无法值机	你好，办理值机显示非我本人值机，不可办理
【隐私规则】查看某航班是否购买成功	如何查询我航班已经约定成功？
常用联系人的页面在哪里	常用联系人在哪个界面
值机-如何为同行人办理值机	同行人选座
添加新证件格式错误	添加认证输入身份证号为什么总显示格式错误
如何补打登机牌	登机牌可以补打吗？
未显示国际行程	国际航班查不到吗？
pro版下载	航旅纵横Pro无法下载
值机记录-查看自己、他人、同行人的座位	值机管理中为何找不到值机记录
如何为他人值机	可以帮他人值机吗
他人值机-部分航司儿童不支持办理	如何与儿童一起办理值机？
值机-值机选座失败	为什么我的app不能值机.别人的app却可以操作
接送机---如何申请接送机发票	接机发票
手机值机---为自己值机索引	去哪里值机
他人值机-部分航司儿童不支持办理	如何帮我的宝宝值机
行程-索要发票、行程单等	报销机票怎么打印
行李托运限额	托运收费吗
行李托运物品要求	烟和酒能托运吗
【提取】出现了非本人购票的航班	为什么有我没订票的行程
【其他】怎么获得乘机证明	乘机凭证
值机-同行人添加数量限制	值机只能帮同行两个人值机吗
值机记录-查看自己、他人、同行人的座位	找不到座位界面
值机-值机选座失败	客票暂不支持手机值机，要往柜台办理，这是为什么
机票---预订机票	这个不可以直接订票吗？只能查询航班票数？
如何查看电子行程单	电子行程单能发到邮箱嘛？
查询航班行李限额	海航的行李限制是多少公斤？
如何预约选座	怎么预选座位？
认证-如何认证	我要认证
飞机上物品遗失	东西忘了拿，在飞机上
如何获取别人的电子登机牌	我们同行人为什么值机不显示电子凳机牌
天气查询	天气
证件---修改证件	我的账户绑定错了，可以修改吗？
儿童如何用电子登机牌	你好，我们是川航，刚刚给孩子办理了手机值机，孩子的登机牌是不是只能到柜台去打印，不能用自助机器打印啊？
取消值机-如何取消值机	申请取消6月17深圳到上海的厦航值机
取消值机-如何为自己变更座位	选完座可以改吗
如何办理升舱	我想升舱
他人值机-部分航司儿童不支持办理	值机能不能大人和小朋友选择在一起？
【数据】已使用行程仍然显示未使用	为什么显示我未乘坐
如何查看行程	最早可以查到多久的航班
退票、改签	航班自己取消了行程，我怎么办
如何查看行程	最早可以查到多早的行程
电子登机牌与纸质登机牌	手机值机需要打登机牌吗？
行李携带须知	什么东西能托运
如何查看电子行程单	怎么下载电子行程单
值机记录-查看自己、他人、同行人的座位	如何查看值机信息
证件---修改证件	更改证件号
如何查看行程	怎么查看全部行程
值机-值机选座失败	为什么不能手机选座了？
通用---咨询客服电话	电话客服
航班动态咨询---其他	乌鲁木齐到阿拉山的飞机有没有 具体的时间有没有
取消值机后是否可以重新值机	选定的座位取消之后还能再选择吗
他人值机-部分航司儿童不支持办理	深圳航空班机可以手机在线为儿童办理值机吗？
【隐私规则】查询他人行程	我怎么用身份证查询机票
行李托运物品要求	托运的肝素针剂，医生处方在办理托运时出示吗
值机-同行人添加数量限制	添加不了第三位同行旅客
QQ群进不去	加了QQ ，没有人验证？？
行李托运限额	航班免费托运行李多少斤
询问机翼、靠窗位置	靠窗的飞机昨座位怎么选
他人值机-部分航司儿童不支持办理	一个大人一个儿童怎么值机
值机-值机选座失败	有一张不能值机
修改中文名	名字错了 怎么办
他人值机-部分航司儿童不支持办理	小孩怎样与大人一起值机？
【隐私规则】行程提取时间	我以前的行程为什么不显示
乘机证件相关_未成年人	哥哥可以带12岁以下儿童坐飞机吗
行程-索要发票、行程单等	我的行程单如何获取
值机-同行人添加数量限制	你好，通行5人，如何同时选座
临时乘机证明办理	天河机场+临时身份证办理
如何预约选座	预约选座问题
退票、改签	我想问一下，我定的航班，突然取消了
值机-同行人添加数量限制	网上选座最多同行人是几个？
如何预约选座	怎么预选座位
修改中文名	是证件认证里的名字拼写错误
值机详情-未开放选座、什么时间开放选座	您好，请问显示可以值机，但是点进去页面选择完座位之后显示选座未开放是为什么？
未显示国际行程	为什么国外的航空没有记录
如何办理常客卡	常旅客怎么申请
临时乘机证明办理	忘带身份证
取消值机-如何为自己变更座位	我的航班取消，重新补班，如何选座位
乘机证件相关_未成年人	儿童带什么取栗
抱怨	脑残
取消值机-如何取消值机	已经网上值机还可以取消吗
行李携带须知	托运注意事项
通用---咨询客服电话	人工客服电话是多少
行李托运物品要求	坐国际航班，扫地机器人可以托运吗？
如何为他人值机	我可以为家人办值机登记？查询家人的电子客票号吧
姓名-认证非本人	我的身份证被其他账户认领
登机流程	第一次乘飞机的流程是……
值机记录-查看自己、他人、同行人的座位	座位信息在哪
行李托运物品要求	可以托运液体防晒霜之类的吗
取消值机-如何取消值机	取消值机什么意思
无法添加同行人	怎么添加不了同行人
【提取】行程缺失-如何手添	怎么添加行程
如何查看行程	怎么通过sfz查航班
如何查看行程	查订单
手机值机---为自己值机索引	泰航怎么办理值机
临时乘机证明办理	临时身份证怎么办
账户信息-获取不到验证码	改手机号收不到验证码
座位标志说明	为什么座位会被锁定了
行程-索要发票、行程单等	怎么办理报销凭证
登机牌---有行李的可以直接使用电子登机牌（二维码）吗?	办理完行李托运之后可以用电子登机牌登机吗
改签后未更新	你好，机票改签你们的信息不更新吗？
取消值机-如何取消值机	关闭值机服务，怎么取消值机
航班保护中	你好！请问7月16日海航7304航班什么时间才开放选座，目前我看到的信息是“航班保护中”。谢谢！
行李托运限额	托运行李一个行李箱加一床棉被是不是免费
值机-如何为同行人办理值机	同行人选座
行李托运物品要求	洗发水可不可托运
机场是否支持电子登机牌	支持电子登机牌的城市
通用---咨询客服电话	我需要人工服务
值机-值机选座失败	值机没有座位
临时乘机证明办理	没有身份证可以乘机吗
无法取消值机	值机无法取消
【隐私规则】查询他人行程	如何用身份证号查询机票
如何查看行程	国际航班如何查询
订餐	请问有没有提供晚餐？
行程-索要发票、行程单等	购买机票可以开发票吗？
预约选座失败	我为什么不能预约值机
手机值机---为自己值机索引	怎么选座位？
取消值机-如何为自己变更座位	你好哦 我想换一个位置
值机-值机选座失败	我现在为什么不能值机？
机票---预订机票	怎么定票
如何查看行程	如何查询我买到的机票
取消值机-如何取消值机	取消的办理值机手续。
航班动态-航班动态状态不准	你好，问一个问题。我儿子的下周一个航班加拿大航空的从上海到蒙特利尔直航，加航官网显示是7月23日上海浦东16：50起飞，但在他本人的航旅纵横上显示是7月22日16：50。请问为什么是22号
如何为他人值机	替别人值机
他人值机-部分航司儿童不支持办理	儿童怎么办理值机
机票---预订机票	我想买张6月21日深圳到南京的票
航班详情-拥挤度的意思	拥挤度是什么
【手添】提示行程已存在	我添加行程的时候显示已存在，但是没法值机
取消值机-如何取消值机	您好，如何取消值机
行李托运物品要求	阿胶糕可以托运吗
行程-索要发票、行程单等	报销发票在哪开
行程-索要发票、行程单等	开不了发票啊
询问机翼、靠窗位置	25排靠窗吗
值机-值机选座失败	为什么不能手机选座
值机-部分国际航班或廉价或入疆入藏的航空不支持	西藏航空不能手机值机吗
取消值机-非本人操作被变更座位	为什么我之前定好的座位被换了啊！！！
行程-索要发票、行程单等	飞机发票
行程-索要发票、行程单等	我要补行程单
【提取】行程缺失-如何手添	7月14日乘SC8065，为什么查不到行程？外方统一订票。
出入境办理-边防	新加坡过境签
客票搜索-超过查询次数	查询机票次数超过限次
如何进入飞行模式	如何打开飞行模式
登机、过检时间	啥时值机
行李托运限额	可以几件托运行李
【提取】手添新版-廉航如何添加	春秋的为什么没有显示
行李托运物品要求	一次性刮胡刀可以不用托运吗
手机值机---为自己值机索引	怎么网上值机
【提取】行程缺失-如何手添	app不能顯示我的行程
乘机证件相关_未成年人	儿童坐飞机需要户口本吗？
【手添】手添成功的行程不显示	已经手动添加但还是无法显示
【提取】行程缺失-如何手添	这几天为何不能显示未来机票行程
值机详情-未开放选座、什么时间开放选座	请问6/5的航班什么时候可以网上办理值机
接送机---如何申请接送机发票	通过你们约的接机和送机的发票怎么开
航司电话	航空公司电话
通用---咨询客服电话	方便，有电话联系一下吗？
里程累计	怎么累计里程
携带物品要求	军用迷彩背囊能随身携带上飞机吗？
值机详情-座位被预留	预留座位
【提取】行程缺失-如何手添	不是直达的航班为什么查不到
婴儿餐	我要预约儿童餐，素餐怎么做？
未显示国际行程	如何添加国际行程
航司是否支持手机值机	东方航空航班可以在航旅纵横上值机吗
值机-值机选座失败	没什么不能选座
值机记录-查看自己、他人、同行人的座位	能帮我看一下我在线选座是否成功了吗
【隐私规则】查询他人行程	能添加其他人的行程吗
他人值机-部分航司儿童不支持办理	儿童如何跟随成人值机
座位标志说明	选座橘色黄色
行李超重	国泰航空行李托运超重多少钱一斤
电子客票号错误	客票号中有字母怎么不对？
账户信息-如何修改手机号	换了手机号
如何为他人值机	能添加别人的行程值机吗
机票---预订机票	限制消费人员可以购买机票吗
行程-索要发票、行程单等	怎么开发票
无法认证	你好 我的同事 束志明32030319620226001X 无法注册 好像不识别身份证号码 怎么办？请解决问题
【隐私规则】行程提取时间	我2014年前的行程提取不出来
非本人行程无法值机	非本人行程不能值机？什么意思？
行李托运物品要求	普通人能托运蜂蜜吗
行李托运限额	国际托运行李重量？
询问机翼、靠窗位置	机舱安全出口在什么位置
值机-值机选座失败	值机失败，请稍后在试
值机-同行人添加数量限制	为什么只能添加2个同行人
退票、改签	买的广州到成都，现想改深圳到成都？怎么办
打招呼	在
他人值机-部分航司儿童不支持办理	婴儿要不要选票
无法取消值机	取消值机不能取消
手机值机---为自己值机索引	我要选座位
什么是值机	值机是什么意思
认证-注销账号	注销后重新再申请应该不会有以前的账号信息了吧
行程-索要发票、行程单等	你好，请问为什么无法上传行程单
修改中文名	改名
未显示国际行程	有些国际航班没显示
机票---票价、余票提醒	机票搜索
修改中文名	请修改认证的姓名
取消值机-非本人操作被变更座位	网上直接座位被改了
取消值机-如何取消值机	你好，怎样取消值机
未显示国际行程	几年的旅行信息都没有了
【提取】出现了非本人购票的航班	我没有定今天的航班 怎么莫名其妙的有今天的航班呢
认证-如何认证	如何添加港澳通行证
机票---票价、余票提醒	机票查询
【提取】行程缺失-如何手添	亚行怎么导入行程
手机值机---为自己值机索引	怎样手机选座
认证-注销账号	账号注销
无法认证	台湾通行证认证失败
机票---预订机票	大龄老人如何买机票
证件-删除已添加证件	怎么删除认证
行李超重	行李额购买票号是啥？
值机详情-座位被预留	预留座位
无法取消值机	你好 在航旅纵横值机的航班，但无法取消值机了
手机值机---为自己值机索引	跟团飞机可以选座吗
如何兑换积分	怎样兑换里程
行程无法添加	添加了客票信息，说添加行程失败，是怎么回事呢？
孕妇乘机	孕妇服务
如何预约选座	请问这个APP中如何预先选座位？
值机-同行人添加数量限制	同行人只能有3个吗
延误、取消	飞机延误了怎么办
添加新证件格式错误	为什么添加身份证号上面显示证件格式不对
常客卡添加步骤	怎么绑定凤凰知音
无法认证	你好 证件无法认证
行程没有短信提醒	手机值机了没收到短信
临时乘机证明办理	身份证丢了，乘飞机怎么办
行李携带须知	直机禁止携带的行李
订餐	HU7869有没有餐饮
登机、过检时间	国内航班一般提早多久到
如何查看行程	怎么看港澳行程
值机-如何为同行人办理值机	怎样才能为多个同行人员值机
【隐私规则】查询他人行程	我想问问，我能提供别人名字和身份证号码，能查他的购票记录吗？
无法取消值机	手机值机无法取消
退票、改签	您好 怎么改签
询问机翼、靠窗位置	我想选择紧急出口的位置可以吗
预约选座失败	预约值机不成功
【隐私规则】查询他人行程	如何帮别人查询航班行程
值机详情-座位被预留	麻烦帮我取消座位预留信息！
手机值机是否还需取票	在手机上值机了，到机场就不用取票了吗？
询问机翼、靠窗位置	怎么才能避开机翼
退票、改签	你好，由于飞机延误，我需要退票，请帮我处理。
他人值机-部分航司儿童不支持办理	带婴儿选座有没有优待
行程-索要发票、行程单等	发票怎么开？
如何进入飞行模式	离线模式怎么开
抱怨	等于没说
通用---咨询客服电话	海南航空人工客服电话
询问机翼、靠窗位置	机翼旁边靠窗的位置有哪些
如何为他人值机	如何帮别人值机
值机记录-变更或取消他人的座位	帮他人取消值机
行程-索要发票、行程单等	6月20日济南到泉州厦航飞机，电子发票如何获取
他人值机-部分航司儿童不支持办理	怎么为儿童手机值机
他人值机-部分航司儿童不支持办理	小孩无法添加为同行人怎么办？
退票、改签	我现在要退票推不掉，是携程网订的，在航宇纵横上手机值机的
如何查看电子行程单	未查到出行行程单
如何预约选座	没看到预约选座？
行李超重	请问平台上购机票是说没有行李免费托运额的，是不是就不能免费托运行李
航班动态咨询---其他	KN2927是否延误
通用---咨询客服电话	人工服务没有嘛
行李托运限额	请问这个航班有免费行李托运吗？
【隐私规则】查询他人行程	请问如何用户照查询他人给定的机票
值机详情-未开放选座、什么时间开放选座	我买了2019年7月12日21时35分的机票，为什么到现在还不能用手机办理值机？
如何添加常用联系人	怎么添加常出行人吗
结束语	好谢谢
【提取】行程缺失-如何手添	如何添加行程
行李携带须知	什么不能带上机
如何预约选座	如何预约座位？
如何为他人值机	国际航班为他人值机
航站楼查询	到南京禄口机场是T2还是T1
行李托运限额	可以免费托运多少重
值机-值机选座失败	我怎么不能手机选座
值机详情-未开放选座、什么时间开放选座	SC8050航班什么时候可以网上办理值机
如何为他人值机	我可以为别人选座吗
商务舱座位分布	我订的票是商务舱，为什么只能选头等舱的座位？
行李携带须知	乘坐飞机禁止携带哪些物品？
pro版下载	Pro版在哪里下载
手机值机---为自己值机索引	1在哪个页面找？首页只有手机值机而没有手机选座。
值机-值机选座失败	你好！为什么我值机时上面显示非本人不能值机
行李托运物品要求	你好，充电宝必须托运吗
值机记录-变更或取消他人的座位	办理他人值机取消
【隐私规则】查看某航班是否购买成功	迪拜飞国内能否查询是否购票成功
乘机证件相关_未成年人	2岁儿童坐飞机需要什么证件
【提取】行程缺失-如何手添	买了飞机票怎么没显示了
取消值机后是否可以重新值机	取消值机后还可以从新值机吗
退票、改签	改签同一航空公司没有航班怎么办
携带物品要求	我想问一下，如果我想带宠物狗去外地坐飞机，需要准备什么相关证件呢
证件-删除已添加证件	已认证的身份证号码填写错误如何删除
行李超重	没有免费行李额是什么意思
值机-值机选座失败	暂不支持手机值机，是啥意思？是时间没到还是不允许手机值机？
值机-值机选座失败	为什么不能帮别人选坐
取消值机-非本人操作被取消值机	为什么我预选的座位会调整
退票、改签	如果别人给我订票，我手机完成值机后，别人还能不能退票
如何查询往返机票	在哪买往返机票？
手机值机---为自己值机索引	怎么选座位呢
查询航班行李限额	MU2065行李托运限重
机票---预订机票	怎么样订机票？？
【数据】已使用行程仍然显示未使用	以乘坐航班为什么显示还是未使用？
手机值机---为自己值机索引	怎么给机票选座
乘机证件相关_成年人	从国外回来乘坐国内的航班，值机的时候证件用身份证还是护照？
预约值机-关于预约选座是否靠谱的疑问	你还，买飞机票时已经预定了座位，那在航旅纵横上就不用在选座位了吗
机票---预订机票	最早提前多久订机票
【提取】行程缺失-如何手添	行程提取仅支持本人添加行程
机票名字错误	我登记的名字跟你们出机票的名字不符
他人值机-部分航司儿童不支持办理	儿童如何办理值机
【隐私规则】行程提取时间	2010年的形程怎么查询
抱怨	无法沟通
婴儿乘机	婴儿乘机规定
如何为他人值机	你好我想帮别人选座可以么
行程验真	国际机票能验真伪吗
【提取】Pro版历史行程未提全	我是pro 版 为什么14年行程没有
行程-索要发票、行程单等	怎么获取行程单？
值机-同行人添加数量限制	你好！我预约值机为啥只能选3个人的座位，我有4个同行人，怎么预约值机？
航线图未显示行程	亲 我新添加的航线经常没有在航线图上显示
他人值机-部分航司儿童不支持办理	小孩可以办理值机吗
值机-值机选座失败	还是不能给同行人值机
机票---预订机票	订不了票！
他人值机-部分航司儿童不支持办理	你好 我在办理值机过程中 提示同行的一名儿童与我们不同航班 我们六个人订的都是同一航班
航司电话	南方航空的电话是多少
登机、过检时间	预约值机，需要多久位置能确定
如何获取电子登机牌	电子登机牌怎样获得？
预约选座失败	为什么有的航班不可以提前预约选座
如何预约选座	你好一般什么时间可以预约值机
行李携带须知	飞机上哪些东西不能带
电子登机牌与纸质登机牌	用航旅纵横APP给自己和家人选座值机，生成了一个二维码（登机牌），我们还需要换纸质登机牌吗？这样一个二维码，可以让我们同时过安检和登机嘛？我们不需要办理托运。
值机-值机选座失败	值机怎么不能选同行人？
接送机发票没有收到	接机的发票为什么一直没有发给我？
【提取】行程缺失-如何手添	我明天回国的机票怎么看不到
航班保护中	我没有开保护
如何添加同行人	如何添加其他乘客
中转路线	请问怎么知道自己的航站楼
认证-如何认证	我要注册，怎么操作
登机、过检时间	起飞前多久停止值机
结束语	好的谢谢了
【隐私规则】查询他人行程	如何查询别人的航班
询问机翼、靠窗位置	机舱安全出口一般在多少号
账户信息-获取不到验证码	手机值机我收不到手机号验证码
关于南航选座	cz8371明天起飞，我没找到可以选座
机票---预订机票	儿童自行座飞机✈️怎么买票呢
QQ群进不去	申请加群一天了，没反应。
值机详情-未开放选座、什么时间开放选座	SC航班什么时候可以选座位
值机-如何为同行人办理值机	可以帮助同行的人办理值机吗
预约选座失败	我已完成6月4号的，为什么还是不能预约9号的值机？
值机-值机选座失败	软件可以选应急们通道的座位吗？我怎么无法选择
手机值机---为自己值机索引	请问在哪里选我想要的座位呢
如何预约选座	预约座位可以值机吗？
机票---预订机票	航旅纵横能购买机票吗
手机值机---为自己值机索引	天津机场值机可以吗
订餐	经济舱有餐饮服务嘛
歧义-如何获取登机牌	是到柜台上办理机票吗？
退票、改签	退机票
座位标志说明	如果座位被锁定，应该提前告知，怎么还能让预选。
值机记录-查看自己、他人、同行人的座位	怎么样看座位
【提取】行程缺失-如何手添	为什么有的历史航班没有显示
如何预约选座	怎么提前预约座位
无法认证	一直认证不了
婴儿乘机	今天孩子生日，坐飞机有惊喜吗
【提取】行程缺失-如何手添	为什么我好多的行程都没有
行程-索要发票、行程单等	发票的单号哪里看的到
取消值机-如何取消值机	已值机如何取消选座
航班动态咨询---其他	怎么看实时航班
值机-值机选座失败	为什么我自己选择不了值机？
航旅限制访问	被限制了是什么意思
航司电话	天津航空公司服务热线是多少
【隐私规则】查询他人行程	如何用身份证查看航班信息
行李托运物品要求	自购刀具可以托运吗？
登机、过检时间	可以提前托运行李吗
